Molecule name,Salt_Solvent_ID
Molecule_1104,110
Molecule_1105,0
Molecule_1106,110
Molecule_1107,110
Molecule_1108,0
Molecule_1109,0
Molecule_1110,0
Molecule_1111,0
Molecule_1112,0
Molecule_1113,0
Molecule_1114,1661
Molecule_1115,0
Molecule_1116,0
Molecule_1118,110
Molecule_1120,0
Molecule_1121,0
Molecule_1122,0
Molecule_1123,0
Molecule_1124,0
Molecule_1126,110
Molecule_1127,0
Molecule_1128,110
Molecule_1129,0
Molecule_1130,0
Molecule_1131,110
Molecule_1132,0
Molecule_1133,160
Molecule_1134,130
Molecule_1136,0
Molecule_1137,0
Molecule_1138,0
Molecule_1140,0
Molecule_1141,0
Molecule_1142,0
Molecule_1143,0
Molecule_1144,0
Molecule_1145,0
Molecule_1148,170
Molecule_1150,0
Molecule_1152,110
Molecule_1153,185
Molecule_1154,0
Molecule_1156,2032
Molecule_1157,0
Molecule_1158,0
Molecule_1159,170
Molecule_1160,1779
Molecule_1161,0
Molecule_1162,0
Molecule_1163,0
Molecule_1164,0
Molecule_1165,190
Molecule_1166,0
Molecule_1167,0
Molecule_1168,110
Molecule_1169,110
Molecule_1170,170
Molecule_1171,0
Molecule_1172,110
Molecule_1175,0
Molecule_1176,0
Molecule_1177,0
Molecule_1178,0
Molecule_1179,0
Molecule_1180,0
Molecule_1182,0
Molecule_1183,170
Molecule_1184,0
Molecule_1185,0
Molecule_1186,0
Molecule_1187,0
Molecule_1188,0
Molecule_1189,0
Molecule_1190,110
Molecule_1191,0
Molecule_1192,0
Molecule_1193,150
Molecule_1197,0
Molecule_1198,190
Molecule_1200,0
Molecule_1202,0
Molecule_1204,110
Molecule_1205,1768
Molecule_1206,0
Molecule_1207,0
Molecule_1208,0
Molecule_1209,0
Molecule_1210,0
Molecule_1211,110
Molecule_1213,0
Molecule_1214,0
Molecule_1215,0
Molecule_1217,0
Molecule_1218,190
Molecule_1219,957
Molecule_1220,110
Molecule_1223,0
Molecule_1224,175
Molecule_1225,0
Molecule_1226,80
Molecule_1227,0
Molecule_1228,0
Molecule_1229,190
Molecule_1230,0
Molecule_1231,0
Molecule_1232,0
Molecule_1233,0
Molecule_1234,0
Molecule_1237,0
Molecule_1238,190
Molecule_1239,0
Molecule_1240,0
Molecule_1242,2285
Molecule_1243,0
Molecule_1244,0
Molecule_1245,0
Molecule_1246,0
Molecule_1248,0
Molecule_1249,180
Molecule_1252,0
Molecule_1253,0
Molecule_1254,0
Molecule_1255,195
Molecule_1256,110
Molecule_1257,0
Molecule_1258,0
Molecule_1259,200
Molecule_1260,0
Molecule_1261,0
Molecule_1262,0
Molecule_1264,0
Molecule_1265,200
Molecule_1266,0
Molecule_1267,0
Molecule_1268,0
Molecule_1269,0
Molecule_1270,0
Molecule_1271,0
Molecule_1273,0
Molecule_1274,190
Molecule_1276,150
Molecule_1277,350
Molecule_1278,0
Molecule_1279,190
Molecule_1280,0
Molecule_1282,0
Molecule_1283,0
Molecule_1284,0
Molecule_1285,0
Molecule_1286,0
Molecule_1287,0
Molecule_1288,0
Molecule_1289,0
Molecule_1290,0
Molecule_1291,0
Molecule_1292,0
Molecule_1293,110
Molecule_1294,0
Molecule_1295,0
Molecule_1296,0
Molecule_1297,0
Molecule_1298,1779
Molecule_1299,0
Molecule_1300,0
Molecule_1301,0
Molecule_1302,110
Molecule_1303,0
Molecule_1304,0
Molecule_1305,0
Molecule_1306,560
Molecule_1307,0
Molecule_1308,0
Molecule_1309,110
Molecule_1310,0
Molecule_1311,0
Molecule_1312,0
Molecule_1313,580
Molecule_1314,0
Molecule_1315,0
Molecule_1316,170
Molecule_1317,0
Molecule_1318,570
Molecule_1319,110
Molecule_1320,300
Molecule_1321,0
Molecule_1322,0
Molecule_1323,0
Molecule_1324,0
Molecule_1325,2242
Molecule_1326,0
Molecule_1327,0
Molecule_1328,0
Molecule_1329,0
Molecule_1330,0
Molecule_1331,0
Molecule_1332,110
Molecule_1333,0
Molecule_1334,190
Molecule_1335,0
Molecule_1336,0
Molecule_1337,0
Molecule_1338,0
Molecule_1339,0
Molecule_1340,0
Molecule_1341,110
Molecule_1342,0
Molecule_1344,0
Molecule_1345,0
Molecule_1346,0
