CASRN,SMILES
34452-51-2,[K+].[O-]C(=O)CS
56138-10-4,C\C(CO)=C/C1=CC=C(C)C=C1
620176-90-1,CC(=O)C1CCC2=C(O1)C=CC(F)=C2
25830-77-7,O=C1N([C@H]2CCC(=O)OC2=O)C(=O)C2=CC=CC=C12
3375-31-3,[Pd++].CC([O-])=O.CC([O-])=O
55566-30-8,[O-]S([O-])(=O)=O.OC[P+](CO)(CO)CO.OC[P+](CO)(CO)CO
85187-33-3,[Na+].[Na+].CC1=CC=C(C=C1S([O-])(=O)=O)S(=O)(=O)C1=CC(NC(=O)C(Br)=C)=CC=C1N=NC1=C(N)C=CC2=CC(=CC=C12)S([O-])(=O)=O
24801-88-5,CCO[Si](CCCN=C=O)(OCC)OCC
37673-37-3,CCCCCCCCCCC(CCCCCCCC)COC(=O)[C@@H]1CCC(=O)N1
564-20-5,C[C@@]12CC[C@H]3C(C)(C)CCC[C@]3(C)[C@H]1CC(=O)O2
111-87-5,CCCCCCCCO
1594-08-7,CS(=O)(=O)OC1=CC=C(NC2=C3C(=O)C4=C(C=CC=C4)C(=O)C3=C(O)C=C2)C=C1
541-73-1,ClC1=CC(Cl)=CC=C1
93-69-6,CC1=C(NC(=N)NC(N)=N)C=CC=C1
95418-58-9,CC(C)(C)OC1=CC=C(C=C)C=C1
2855-27-8,C=CC1CCC(C=C)C(C1)C=C
33629-47-9,CCC(C)NC1=C(C=C(C=C1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O
26471-62-5,"C*.O=C=NC1=CC(=CC=C1)N=C=O |c:6,8,t:4,lp:2:2,4:1,11:1,13:2,m:1:9.8.6|"
1219915-04-4,[H]C1=C([H])C2=C(C([H])=C1F)C([H])([H])C([H])([H])[C@@]([H])(O2)C1([H])OC1([H])[H]
14643-87-9,[Zn++].[O-]C(=O)C=C.[O-]C(=O)C=C
1428451-07-3,COC(=O)OC1=CC(OC(=O)OC)=C(C=C1)C(=O)CBr
1001161-63-2,CCCCCCCCCC(C)C1OCC2COC(C(C)CCCCCCCCC)N12
765-30-0,NC1CC1
12227-50-8,O=C(NC1=CC=CC2=C1C(=O)C1=CC=CC=C1C2=O)C1=CC=C(C=C1)C1=CC=C(C=C1)N=NC1=CC=C(C=C1)C1=CC=C(C=C1)C(=O)NC1=C2C(=O)C3=CC=CC=C3C(=O)C2=CC=C1
164578-14-7,CCN(CC)CCCNC(=O)C1=CC=C(C=C1)N=NC(C(C)=O)C(=O)NC1=CC=C2NC(=O)NC2=C1
173904-11-5,CC(C)C=NCC1CCCC(CN=CC(C)C)C1
107-03-9,CCCS
104-50-7,CCCCC1CCC(=O)O1
80473-92-3,[H][C@@]12C[C@@H](C)[C@](O)(C(S)=O)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
28804-46-8,"Cl*.Cl*.C1CC2=CC=C(CCC3=CC=C1C=C3)C=C2 |c:15,18,t:4,6,10,12,lp:0:3,2:3,m:1:13.11,3:14.17.16.4.5.7.8.18.19.11.10|"
931-36-2,CCC1=NC(C)=CN1
2224-15-9,C(COCC1CO1)OCC1CO1
1361000-03-4,OS(O)(=O)=O.CCCCCCN1N=CC(N)=C1N.CCCCCCN1N=CC(N)=C1N
17345-61-8,OC1=C(O)C=C(C=C1)C#N
125962-78-9,CC1=CC=C(C=C1)C1=CCC(CC1)C1CCC2(CC1)OCCO2
57195-28-5,[K+].[K+].CCCCCCCCCCC=CC(CC([O-])=O)C([O-])=O
75005-95-7,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)C1=CC=C(C=C1)C1=CC=CC=C1
23588-51-4,CC(C)(CN1CCOCC1)C=O
872-85-5,O=CC1=CC=NC=C1
35194-30-0,CC(=O)CCCCCCC=C
10597-60-1,OCCC1=CC(O)=C(O)C=C1
220727-26-4,CCCCCCCC(=O)SCCC[Si](OCC)(OCC)OCC
1803088-15-4,CC1C2=C(OP(OC3=C(C)C=C(C=C3C)C3C(=O)OC4=C3C=C(C=C4C(C)(C)C)C(C)(C)C)OC3=C1C(=CC(=C3)C(C)(C)C)C(C)(C)C)C=C(C=C2C(C)(C)C)C(C)(C)C
2304-30-5,[Cl-].CCCC[P+](CCCC)(CCCC)CCCC
253265-97-3,[H][C@@]12CCO[C@]1([H])OC[C@@H]2OC(=O)ON1C(=O)CCC1=O
41078-70-0,CC1=C(CCCl)C(=O)N2C=CC=CC2=N1
2778-42-9,CC(C)(N=C=O)C1=CC(=CC=C1)C(C)(C)N=C=O
623-25-6,ClCC1=CC=C(CCl)C=C1
85392-65-0,[NH4+].[NH4+].[NH4+].[NH4+].Cl[Ru--](Cl)(Cl)(Cl)(Cl)O[Ru--](Cl)(Cl)(Cl)(Cl)Cl
4073-98-7,CC1=CC(CC2=CC(C)=C(N)C(C)=C2)=CC(C)=C1N
96-27-5,OCC(O)CS
15733-22-9,[Na+].CC1=C(Cl)C=CC([O-])=C1
96-29-7,CCC(C)=NO
142-28-9,ClCCCCl
105-21-5,CCCC1CCC(=O)O1
120-80-9,OC1=C(O)C=CC=C1
118-55-8,OC1=C(C=CC=C1)C(=O)OC1=CC=CC=C1
80019-35-8,[Na+].[Na+].[Na+].[Na+].CC(=O)NC1=CC(=CC2=CC(=C(N=NC3=C(C=CC(NC4=NC(Cl)=NC(NC5=CC(=CC=C5)S(=O)(=O)CCOS([O-])(=O)=O)=N4)=C3)S([O-])(=O)=O)C(O)=C12)S([O-])(=O)=O)S([O-])(=O)=O
10127-27-2,[OH-].[Na+].[Cr+3].CC1=NN(C(=O)[C-]1N=NC1=CC(=CC(=C1[O-])S([O-])(=O)=O)[N+]([O-])=O)C1=CC=CC=C1
43048-08-4,CC(=C)C(=O)OCC1CC2CC1C1CCC(COC(=O)C(C)=C)C21
683-10-3,CCCCCCCCCCCC[N+](C)(C)CC([O-])=O
67914-60-7,CC(=O)N1CCN(CC1)C1=CC=C(O)C=C1
1334513-02-8,CC(C)OC(=O)[C@H](C)NP(=O)(OC1=CC=CC=C1)OC1=C(F)C(F)=C(F)C(F)=C1F
1646-26-0,CC(=O)C1=CC2=CC=CC=C2O1
903-19-5,CC(C)(C)CC(C)(C)C1=CC(O)=C(C=C1O)C(C)(C)CC(C)(C)C
64611-73-0,[Na+].[Cr+3].[O-]C1=CC=C2C=CC=CC2=C1N=NC1=CC=C(C=C1[O-])[N+]([O-])=O.[O-]C1=CC=C2C=CC=CC2=C1N=NC1=CC=C(C=C1[O-])[N+]([O-])=O
18824-74-3,[K+].[K+].[O-]C(=O)C1=C(Br)C(Br)=C(Br)C(Br)=C1C([O-])=O
389083-83-4,CCOC(C)OC1CCCCCCCCCCC1
3612-20-2,O=C1CCN(CC2=CC=CC=C2)CC1
46729-07-1,CC(=C)C(=O)OC1CCC(CC1)C(C)(C)C
3040-44-6,OCCN1CCCCC1
110-46-3,CC(C)CCON=O
167004-78-6,CCCCOP(C)(=O)CCC(OC(C)=O)C#N
7575-23-7,SCCC(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS
1730-48-9,COC1=CC=C2CCCCC2=C1
1205-17-0,CC(CC1=CC2=C(OCO2)C=C1)C=O
5332-73-0,COCCCN
6428-31-5,[Na+].[Na+].NC1=CC(N)=C(C=C1)N=NC1=CC=C(C=C1)N=NC1=C(C=C2C=C(C(N=NC3=CC=C(C=C3)N=NC3=C(N)C=C(N)C=C3)=C(O)C2=C1N)S([O-])(=O)=O)S([O-])(=O)=O
13497-18-2,CCO[Si](CCCNCCC[Si](OCC)(OCC)OCC)(OCC)OCC
19735-89-8,CC1=CC(=O)N(N1)C1=CC=CC=C1
89-25-8,CC1=NN(C(=O)C1)C1=CC=CC=C1
144850-45-3,CC(C)(C)C(=O)C=CC1=CC2=C(OCO2)C=C1
103-41-3,O=C(OCC1=CC=CC=C1)C=CC1=CC=CC=C1
109-21-7,CCCCOC(=O)CCC
72927-99-2,[Na+].[Na+].[Na+].CC1=C(NC2=NC(Cl)=NC(NC3=CC=CC(=C3)S([O-])(=O)=O)=N2)C(C)=C(C(C)=C1NC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(N)C(=C1)S([O-])(=O)=O)S([O-])(=O)=O
32821-60-6,CCOC(=O)C(CC)(CCCCl)C(=O)OCC
19035-79-1,[K+].CCCCCCCCCCCCCCCCOP(O)([O-])=O
104-21-2,COC1=CC=C(COC(C)=O)C=C1
252964-68-4,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC)C=C1
989-38-8,[Cl-].CCNC1=CC2=[O+]C3=C(C=C(C)C(NCC)=C3)C(=C2C=C1C)C1=C(C=CC=C1)C(=O)OCC
40018-26-6,OC1CSC(O)CS1
79915-74-5,CC(C)OCCOC(=O)C1=CC=CC=C1O
155-04-4,[Zn++].[S-]C1=NC2=C(S1)C=CC=C2.[S-]C1=NC2=C(S1)C=CC=C2
27538-10-9,CCC1OC(C)=C(O)C1=O
6259-76-3,CCCCCCOC(=O)C1=C(O)C=CC=C1
59709-10-3,CC([O-])=O.CCN(CC[N+]1=CC=CC=C1)C1=CC=C(C=C1)N=NC1=CC=C(C=C1Cl)[N+]([O-])=O
70258-18-3,ClCC1=CN=C(Cl)C=C1
2973-59-3,COC1=C(O)C=C(C=O)C(Br)=C1
112-58-3,CCCCCCOCCCCCC
51868-46-3,COC1=CC(N=NC2=C(C=C(C=C2Br)[N+]([O-])=O)[N+]([O-])=O)=C(NC(C)=O)C=C1N(CC=C)CC=C
2128-93-0,O=C(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1
28770-01-6,CC(C)C1OCCN1CCO
76318-69-9,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])NC(=O)CC[C@]12C
40649-36-3,CCCC1CCC(=O)CC1
90-15-3,OC1=CC=CC2=CC=CC=C12
2530-86-1,CO[Si](CCCN(C)C)(OC)OC
16215-49-9,CCCCOC(=O)OOC(=O)OCCCC
20566-41-0,CC1(O)CC(C)(O)OO1
676532-44-8,CC(C)C=C(C)C(C)OC(C)(C)COC(=O)C1CC1
1066-40-6,C[Si](C)(C)O
286930-02-7,CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(OC(=O)C(C)C)C=CC(CO)=C1)C(C)C
36196-44-8,SCCC(=O)OCCN1C(=O)N(CCOC(=O)CCS)C(=O)N(CCOC(=O)CCS)C1=O
13455-36-2,[Co++].[Co++].[Co++].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O
5261-31-4,CC(=O)OCCN(CCC#N)C1=CC=C(C=C1)N=NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O
94134-06-2,CCS(=O)(=O)C1=C(C=C(OC)C(=C1)C(O)=O)N=C(C)O
1070377-34-2,CC1=CC(=CC(C)=C1OC1=CC(Cl)=NC(NC2=CC=C(C=C2)C#N)=N1)C#N
166432-53-7,CC(CC(=C)C1CC=C(C)C1(C)C)C=O
132584-17-9,CCOC(=O)C(C)(O)C1=CC=C(OC2=CC=CC=C2)C=C1
6408-50-0,CNC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(NC2=CC=CC(C)=C2)C=C1
97404-02-9,[Cl-].CN1C=C[N+](C)=C1\N=N\C1=CC=C(N)C=C1
1931-62-0,CC(C)(C)OOC(=O)\C=C/C(O)=O
38661-72-2,O=C=NCC1CCCC(CN=C=O)C1
16969-10-1,OC(COC(=O)C=C)COC1=CC=CC=C1
93-28-7,COC1=C(OC(C)=O)C=CC(CC=C)=C1
10139-58-9,[Rh+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O
59231-35-5,CC(C)CCCCCCCOC(=O)CC(C)CC(C)(C)C
144429-84-5,CCCCC(CC)COC(=O)CCC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
94158-14-2,Cl.OCCNC1=CC2=C(OCO2)C=C1
42928-85-8,CCCCCCC(C)OC(=O)C=C
676353-80-3,CS(O)(=O)=O.CS(O)(=O)=O.NN=C(N)N
4538-42-5,O=C=NCCCCCN=C=O
106359-91-5,[Na+].[Na+].[Na+].NC(=O)NC1=CC(NC2=NC(NCCOCCS(=O)(=O)C=C)=NC(F)=N2)=CC=C1N=NC1=CC2=C(C=C(C=C2C=C1S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O
104-49-4,O=C=NC1=CC=C(C=C1)N=C=O
77061-58-6,[Cl-].CN(C)C1=CC=C(C=C1)N=NC1=[N+](C)C=CN1C
2277-19-2,CC\C=C/CCCCC=O
7492-67-3,CC(CCOCC=O)CCC=C(C)C
13048-34-5,C=CC(=O)OCCCCCCCCCCOC(=O)C=C
83969-12-4,COS([O-])(=O)=O.CC(C)N(C(C)C)C1=NN(C)C(S1)=NN=C1C=CC(C=C1)=[N+](C)C
22509-74-6,CCOC(=O)N1C(=O)C2=CC=CC=C2C1=O
90-50-6,COC1=CC(C=CC(O)=O)=CC(OC)=C1OC
3121-61-7,COCCOC(=O)C=C
3006-93-7,O=C1C=CC(=O)N1C1=CC(=CC=C1)N1C(=O)C=CC1=O
605-71-0,[O-][N+](=O)C1=CC=CC2=C(C=CC=C12)[N+]([O-])=O
84100-23-2,CC(C)(C)C1CCC(CC1)OC(=O)C=C
2150-46-1,COC(=O)C1=C(O)C=CC(O)=C1
2460-77-7,CC(C)(C)C1=CC(=O)C(=CC1=O)C(C)(C)C
68877-33-8,[Na+].[Na+].NC1=CC(N)=C(C=C1)N=NC1=CC=C(C=C1)N=NC1=C(N)C2=C(O)C(N=NC3=CC=CC=C3)=C(C=C2C=C1S([O-])(=O)=O)S([O-])(=O)=O
116229-43-7,CCO[Si](CCCN=C(C)CC(C)C)(OCC)OCC
22421-66-5,C=CC(=O)OCCOC1=CC=C(C=C1)C(=O)C1=CC=CC=C1
116-26-7,CC1=C(C=O)C(C)(C)CC=C1
15816-71-4,CCCCCCCC(O)=O.C1CCC(CC1)NC1CCCCC1
51553-03-8,COCCN(CCOC)C1=CC=C(N=NC2=C(C=C(C=C2C#N)N(=O)=O)C#N)C(NC(C)=O)=C1
84434-05-9,OC(=O)COC1=CC2=C(SC3=CC=CC=C3C2=O)C=C1
42978-66-5,CC(COC(C)COC(=O)C=C)OCC(C)OC(=O)C=C
70161-14-7,[Na+].[Na+].[Na+].NC(=O)NC1=C(C=CC(NC2=NC(N)=NC(Cl)=N2)=C1)N=NC1=C(C=C2C=C(C=C(C2=C1)S([O-])(=O)=O)S([O-])(=O)=O)S([O-])(=O)=O
85068-72-0,CNP(=O)(N1CC1C)N1CC1C
194934-66-2,C[C@@H](CC\C=C(/C)CCC=C(C)C)CC=O
20407-84-5,CCCCCCCCC\C=C\C=O
61495-96-3,N.N.N.N.[Pd++].CC([O-])=O.CC([O-])=O
55406-53-6,CCCCNC(=O)OCC#CI
22288-43-3,CCCCC(CC)C(=O)OOC(C)(C)CC(C)(C)C
106-30-9,CCCCCCC(=O)OCC
137-05-3,COC(=O)C(=C)C#N
10061-01-5,ClC\C=C/Cl
7665-72-7,CC(C)(C)OCC1CO1
51231-09-5,C=CCCC(=O)OC1=CC=CC=C1
110-85-0,C1CNCCN1
79828-43-6,[Na+].[Na+].[Na+].[Na+].[Na+].[Cr+3].NC1=NC(Cl)=NC(NC2=C3C([O-])=C(\N=N\C4=C([O-])C=CC(=C4)[N+]([O-])=O)C(=CC3=CC(=C2)S([O-])(=O)=O)S([O-])(=O)=O)=N1.NC1=NC(Cl)=NC(NC2=C3C([O-])=C(\N=N\C4=C([O-])C=CC(=C4)[N+]([O-])=O)C(=CC3=CC(=C2)S([O-])(=O)=O)S([O-])(=O)=O)=N1
201855-54-1,CC1=CC=C(C=C1)S(O)(=O)=O.FC1=CC=C(C=C1)C1=CCN(CC2=CC=CC=C2)CC1
68541-71-9,[Na+].[Na+].[Cr+3].[O-]C1=CC(=CC=C1\N=N\C1=C([O-])C=CC2=C1C=CC=C2)[N+]([O-])=O.[O-]C1=CC(=CC=C1\N=N\C1=C([O-])C2=CC=CC=C2C(=C1)S([O-])(=O)=O)[N+]([O-])=O
98-74-8,[O-][N+](=O)C1=CC=C(C=C1)S(Cl)(=O)=O
4065-45-6,COC1=C(C=C(C(=O)C2=CC=CC=C2)C(O)=C1)S(O)(=O)=O
83395-38-4,O=C(OCC#C)N1C=CN=C1
13820-53-6,[Na+].[Na+].[Cl-].[Cl-].[Cl-].[Cl-].[Pd++]
2705-87-5,C=CCOC(=O)CCC1CCCCC1
1386899-40-6,[Na+].[Na+].[Na+].[Na+].[Na+].NC1=C(\N=N\C2=CC(=CC=C2)S(=O)(=O)CCOS(O)(=O)=O)C(=CC2=C1C(O)=C(\N=N\C1=C(C=C(C=C1)S(=O)(=O)CCOS(O)(=O)=O)S(O)(=O)=O)C(=C2)S(O)(=O)=O)S(O)(=O)=O
76589-16-7,CCCCCC(C)(C)OC
42594-17-2,C=CC(=O)OCC1CCC2C3CC(CC3COC(=O)C=C)C12
83732-72-3,Cl.Cl.CNC1=NC(OC)=CC=C1N
5056-17-7,C\C(C=O)=C/C=C/C=C(\C)C=O
4369-14-6,CO[Si](CCCOC(=O)C=C)(OC)OC
77-71-4,CC1(C)NC(=O)NC1=O
1416808-92-8,O\C=C1/CCCC(C=O)=C1Cl
103-50-4,C(OCC1=CC=CC=C1)C1=CC=CC=C1
527-09-3,[Cu++].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O.OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O
533-75-5,OC1=CC=CC=CC1=O
7775-27-1,[Na+].[Na+].[O-]S(=O)(=O)OOS([O-])(=O)=O
88-58-4,CC(C)(C)C1=CC(O)=C(C=C1O)C(C)(C)C
4560-68-3,CCCCCCCCCCCCCCCCOC(=O)CC(O)(CC(=O)OCCCCCCCCCCCCCCCC)C(=O)OCCCCCCCCCCCCCCCC
16926-87-7,CC(=C)C(=O)OCC(O)COC1=CC=CC=C1
106-27-4,CCCC(=O)OCCC(C)C
169051-76-7,CCC[N+]1=C(C)N(C)C=C1.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
72828-93-4,COS([O-])(=O)=O.CC1=CC=C(NC2=CC=C(NCCC[N+](C)(C)C)C3=C2C(=O)C2=C(C=CC=C2)C3=O)C=C1
2580-78-1,[Na+].[Na+].NC1=C(C=C(NC2=CC(=CC=C2)S(=O)(=O)CCOS([O-])(=O)=O)C2=C1C(=O)C1=C(C=CC=C1)C2=O)S([O-])(=O)=O
59719-67-4,CC(C)C1OCCN1CCOC(=O)NCCCCCCNC(=O)OCCN1CCOC1C(C)C
68527-63-9,CCOS(=O)(=O)OCC.CCCCCCCCC=CCCCCCCCC1=NCCN1CCO
87-19-4,CC(C)COC(=O)C1=CC=CC=C1O
32210-23-4,CC(=O)OC1CCC(CC1)C(C)(C)C
607724-47-0,[NaH].[NaH].[NaH].NC1=C(\N=N\C2=CC=C(C=C2)[S](=O)(=O)CCO[S](O)(=O)=O)C2=C(C=C1)C(O)=C(\N=N\C1=CC=C(C=C1)[S](=O)(=O)CCO[S](O)(=O)=O)C(=C2)[S](O)(=O)=O
84045-63-6,[Na+].[Na+].[Na+].CCN1C(O)=C(N=NC2=C(C=CC(NC3=NC(Cl)=NC(NC4=CC(=CC=C4)S([O-])(=O)=O)=N3)=C2)S([O-])(=O)=O)C(C)=C(CS([O-])(=O)=O)C1=O
131538-00-6,SCCSCC(CS)SCCS
22094-84-4,CCCCCCCCC1CC2CC1C=C2
3130-19-6,O=C(CCCCC(=O)OCC1CCC2OC2C1)OCC1CCC2OC2C1
1732-96-3,O=C(OCCOC(=O)C1=CC2=C(C=C1)C(=O)OC2=O)C1=CC2=C(C=C1)C(=O)OC2=O
147116-67-4,COC1=CC=C(C=C1CN[C@H]1C2CCN(CC2)[C@H]1C(C1=CC=CC=C1)C1=CC=CC=C1)C(C)(C)C
6375-55-9,[Na+].[Na+].CC1=NN(C(=O)C1N=NC1=CC(=C(C=C1)C1=C(C=C(C=C1)N=NC1C(C)=NN(C1=O)C1=CC=CC=C1)S([O-])(=O)=O)S([O-])(=O)=O)C1=CC=CC=C1
15789-90-9,CC(=O)C(\C)=C\C1C(C)=CCCC1(C)C
1190427-50-9,[Cl-].[Cl-].[Ru+6].[CH--]C1=CC=CS1.C1CCC(CC1)P(C1CCCCC1)C1CCCCC1.CC1=C(C)N([C--]N1C1=C(C)C=C(C)C=C1C)C1=C(C)C=C(C)C=C1C
140-93-2,[Na+].CC(C)OC([S-])=S
42482-06-4,CCCCCC=CCC1CC(=O)OC1=O
13479-54-4,[Cu++].NCC([O-])=O.NCC([O-])=O
70236-60-1,[Na+].[Na+].[Cr+3].CC1=NN(C(=O)[C-]1N=NC1=C(C=CC([O-])=C1)[N+]([O-])=O)C1=CC=CC=C1.[O-]C1=CC(=C2C=C(C=CC2=C1N=NC1=C([O-])C=CC2=C1C=CC=C2)[N+]([O-])=O)S([O-])(=O)=O
3209-22-1,[O-][N+](=O)C1=CC=CC(Cl)=C1Cl
7212-44-4,CC(C)=CCCC(C)=CCCC(C)(O)C=C
2386-87-0,O=C(OCC1CCC2OC2C1)C1CCC2OC2C1
84989-26-4,[Na+].[Na+].[Na+].[Cr+3].CC1=NN(C([O-])=C1\N=N\C1=C([O-])C(=CC(=C1)[N+]([O-])=O)S([O-])(=O)=O)C1=CC=CC=C1.[O-]C1=CC=CC2=C1C(=CC=C2)\N=N\C1=C([O-])C=C(C2=C1C=CC(=C2)[N+]([O-])=O)S([O-])(=O)=O
7378-99-6,CCCCCCCCN(C)C
27469-60-9,FC1=CC=C(C=C1)C(N1CCNCC1)C1=CC=C(F)C=C1
67923-43-7,[O-][N+](=O)C1=CC(Cl)=C(N=NC2=CC=C(C=C2)N(CCC#N)CCC#N)C(Cl)=C1
93940-97-7,CC1(C)CC(CC(C)(CNCCC#N)C1)NCCC#N
10361-92-9,[Cl-].[Cl-].[Cl-].[Y+3]
2425-79-8,C(CCOCC1CO1)COCC1CO1
3618-62-0,[Na+].NC1=CC(N)=C(C=C1N=NC1=C(O)C=CC(=C1)[N+]([O-])=O)S([O-])(=O)=O
1631-25-0,O=C1C=CC(=O)N1C1CCCCC1
1247790-47-1,CC(C)CCC(C)C(C)O
121776-33-8,CC1(C)OC(CN1C(=O)C(Cl)Cl)C1=CC=CO1
2421-28-5,O=C(C1=CC2=C(C=C1)C(=O)OC2=O)C1=CC2=C(C=C1)C(=O)OC2=O
24704-41-4,[Co++].OC(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC(O)=O
148528-05-6,CC(CN)CCCCCCN
7195-45-1,O=C(OCC1CO1)C1=CC=CC=C1C(=O)OCC1CO1
82428-30-6,CC(=C)C(=O)OCC1CCC2OC2C1
950-33-4,COC1(CCCCCCCCCCC1)OC
1263133-33-0,FC(F)(F)C1=CC=CC(=C1)[C-]1C(=O)N(CC2=CN=CN=C2)C2=CC=CC=[N+]2C1=O
5235-82-5,C(CNC1=CC=CC2=CC=CC=C12)CN1CCOCC1
1374639-78-7,CN(C)C(=O)C1=CC2=CN=C(NC3=CC=C(C=N3)N3CCN(CC3)C(=O)OC(C)(C)C)N=C2N1C1CCCC1
89686-69-1,CC(C)(C1CCCO1)C1CCCO1
71472-57-6,CC1=CC2=C(OCCN2)C=C1
111998-18-6,O=CCCCCC=C1CCCC1
5932-68-3,COC1=CC(\C=C\C)=CC=C1O
73326-59-7,CCOC(=O)C(C)=CC(=O)OC
60-23-1,NCCS
2601-33-4,CCCCCCCCCCCCCC[N+](C)(C)CC([O-])=O
850997-10-3,CC1(C)CCC(CCC=O)=CC1
27610-48-6,C(OC1=CC2=C(C=C1)C(OCC1CO1)=CC=C2)C1CO1
93893-89-1,CC(CCC1=CC=CC=C1)=CC#N
1190931-27-1,[NH4+].[O-]C(=O)C(F)(F)OC1(F)OC(F)(F)OC1(F)OC(F)(F)F
58-27-5,CC1=CC(=O)C2=C(C=CC=C2)C1=O
68892-13-7,CCCCCCCC(=O)CC(=O)C1=CC=CC=C1
3373-59-9,COC(=O)C(N)C(C)O
88938-51-6,COC(=O)CN(CC(=O)OC)C1=C(OC)C=C(N=NC2=C(C=C(C=C2Br)N(=O)=O)N(=O)=O)C(NC(C)=O)=C1
21573-31-9,C=CCCCCCC=O
1198395-24-2,CC1(C)C2=CC=CC=C2C2=C1C=C(NC1=CC=CC=C1C1=CC=CC=C1)C=C2
449177-94-0,CC1(COCC(F)(F)C(F)(F)F)COC1
106917-31-1,CCCCCCCCCCCCC1CC(=O)N(C2CC(C)(C)N(C(C)=O)C(C)(C)C2)C1=O
100-10-7,CN(C)C1=CC=C(C=O)C=C1
695-06-7,CCC1CCC(=O)O1
94-71-3,CCOC1=C(O)C=CC=C1
25306-75-6,[Na+].CC(C)COC([S-])=S
9003-50-3,NC1=CC=CC=C1.CCCCCCC=O
2503-73-3,[Na+].[Na+].[Na+].[Na+].OC1=C(N=NC2=CC=C(N=NC3=CC=C(N=NC4=CC(=CC=C4S([O-])(=O)=O)S([O-])(=O)=O)C4=C3C=C(C=C4)S([O-])(=O)=O)C3=C2C=CC=C3)C2=CC(NC3=CC=CC=C3)=CC=C2C=C1S([O-])(=O)=O
51988-14-8,SC1=NN=C(SC(=O)C2=CC=CC=C2)S1
17791-81-0,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].OC1=C(N=NC2=CC=CC=C2)C(=CC2=CC(=CC(NC3=NC(NC4=CC=C(C=CC5=CC=C(NC6=NC(=NC(NC7=C8C(O)=C(N=NC9=CC=CC=C9)C(=CC8=CC(=C7)S([O-])(=O)=O)S([O-])(=O)=O)=N6)N6CCOCC6)C=C5S([O-])(=O)=O)C(=C4)S([O-])(=O)=O)=NC(=N3)N3CCOCC3)=C12)S([O-])(=O)=O)S([O-])(=O)=O
57-06-7,C=CCN=C=S
372-18-9,FC1=CC(F)=CC=C1
105-13-5,COC1=CC=C(CO)C=C1
7328-91-8,CC(C)(CN)CN
2927-71-1,FC1=CN=C(Cl)N=C1Cl
77-47-4,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl
1739-84-0,CN1C=CN=C1C
660-68-4,Cl.CCNCC
87788-32-7,CC1(C)CC(CC(C)(C[NH2][B+3]([F-])([F-])[F-])C1)[NH2][B+3]([F-])([F-])[F-]
107-13-1,C=CC#N
370865-89-7,N#C[N-]C#N.CCN1C=C[N+](C)=C1
544-19-4,[Cu++].[O-]C=O.[O-]C=O
70210-13-8,[Na+].[Na+].[Na+].CC1=CC(N=NC2=C(C=CC(=C2)S([O-])(=O)=O)S([O-])(=O)=O)=C(C)C=C1N=NC1=CC=C(NC2=NC(Cl)=NC(N)=N2)C2=C(C=CC=C12)S([O-])(=O)=O
6902-77-8,[H][C@]12CC=C(CO)[C@@]1([H])[C@H](O)OC=C2C(=O)OC
918-04-7,[Na+].CC(O)S([O-])(=O)=O
97-74-5,CN(C)C(=S)SC(=S)N(C)C
643-79-8,O=CC1=CC=CC=C1C=O
23694-14-6,Cl.CCN1CCCC1CN=C(O)C1=C(OC)C=CC(=C1)S(N)(=O)=O
624-92-0,CSSC
70049-77-3,NS(=O)(=O)C1=C(Cl)C=CC(=C1)C(Cl)=O
587-98-4,[Na+].[O-]S(=O)(=O)C1=CC=CC(=C1)N=NC1=CC=C(NC2=CC=CC=C2)C=C1
21806-61-1,O=S1(=O)OCC=C1
156291-88-2,CC(=C)CCOC(=O)C(C)=C
102-08-9,S=C(NC1=CC=CC=C1)NC1=CC=CC=C1
106-51-4,O=C1C=CC(=O)C=C1
74805-60-0,O=C1NC(=O)\C(N1)=C\C1=CC=CC=C1
