CASRN,SMILES
13515-40-7,COC1=CC=CC=C1NC(=O)C(N=NC1=C(C=C(Cl)C=C1)[N+]([O-])=O)C(C)=O
1003-52-7,CC1=C(OC=N1)C#N
7789-17-5,I[Cs]
140-01-2,[Na+].[Na+].[Na+].[Na+].[Na+].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CCN(CC([O-])=O)CC([O-])=O
107-06-2,ClCCCl
70161-44-3,[Na+].OCNCC([O-])=O
1035204-82-0,CC(C)(C)OC(=O)C[C@H]1C[C@@H](CC#N)OC2(CCCC2)O1
69904-10-5,COC1=CC2=C(NC(=O)C(=O)N2)C=C1N
2695-37-6,[Na+].[O-]S(=O)(=O)C1=CC=C(C=C)C=C1
319-24-4,COC(=O)C1=C(N)C=CC(F)=C1
569316-88-7,[Li+].[Li+].[Li+].[Cu++].CC(O)CNS(=O)(=O)CCCS(=O)(=O)C1=CC=C2C(=C1)C1=N\C\2=N/C2=C3C=C(C=CC3=C([N-]2)\N=C2/N=C(/N=C3\[N-]/C(=N\1)C1=CC=C(C=C31)S(=O)(=O)CCCS([O-])(=O)=O)C1=CC=C(C=C21)S(=O)(=O)CCCS([O-])(=O)=O)S(=O)(=O)CCCS([O-])(=O)=O
7360-53-4,[Al+3].[O-]C=O.[O-]C=O.[O-]C=O
7681-49-4,[F-].[Na+]
924-50-5,COC(=O)C=C(C)C
120-47-8,CCOC(=O)C1=CC=C(O)C=C1
38680-83-0,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]33O[C@H]3C[C@]12C
7789-18-6,[Cs+].[O-][N+]([O-])=O
110057-45-9,N#CCN(CCCN(CC#N)CC#N)CC#N
31775-20-9,CCOC1=CC=C(NC(=O)C(N=NC2=CC=C(C=C2Cl)C2=CC=C(N=NC(C(C)=O)C(=O)NC3=CC=C(OCC)C=C3)C(Cl)=C2)C(C)=O)C=C1
23911-85-5,OC(COC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1)COC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1
1305113-15-8,[H][C@]1(CO[C@]2([H])[C@]([H])(CO[C@]12[H])OP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1)OP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1
108-88-3,CC1=CC=CC=C1
49707-23-5,COC(CNC(=O)C=C)OC
53320-86-8,[Li+].[Na+].[Mg++].[O-][Si]([O-])([O-])[O-]
12060-00-3,[Pb++].[O-][Ti]([O-])=O
151257-01-1,Cl.CCCCC1=NC2(CCCC2)C(=O)N1
14302-13-7,ClC1=C(Cl)C(Cl)=C(Br)C2=C1\C1=N\C3=C4C(=C5\N=C6/N=C(/N=C7\N([Cu]N35)\C(=N/C2=N1)C1=C7C(Br)=C(Cl)C(Br)=C1Cl)C1=C6C(Cl)=C(Cl)C(Br)=C1Cl)C(Br)=C(Cl)C(Br)=C4Cl
58190-57-1,CC[Si](ON=C(C)C)(ON=C(C)C)ON=C(C)C
13769-81-8,[Fe+3].[Fe+3].[O-][Mo]([O-])(=O)=O.[O-][Mo]([O-])(=O)=O.[O-][Mo]([O-])(=O)=O
92484-48-5,[Na+].CCC(C)C1=C(O)C(=CC(=C1)S([O-])(=O)=O)N1N=C2C=CC=CC2=N1
12389-75-2,[Na+].[Fe+3].OC(=O)CN(CCN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O)CC([O-])=O
1072957-71-1,CN1C=C(C(=O)NC2=C3C4CCC(C3=CC=C2)C4=C(Cl)Cl)C(=N1)C(F)F
13473-90-0,[Al+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O
1026988-42-0,CS(O)(=O)=O.CS(O)(=O)=O.CN(C)CCOC(=O)C1=C(C=CC=C1)N=NC1=CC=C(O)C(N=NC2=C(C=CC=C2)C(=O)OCCN(C)C)=C1O
5660-53-7,CC(C)CC1(C)OCC(CO)O1
4433-79-8,COC1=CC(NC(=O)CC(C)=O)=C(OC)C=C1Cl
1062580-52-2,Cl.Cl.[H][C@@]1(C)CCN(CC2=CC=CC=C2)C[C@]1([H])NC
894406-76-9,OC([O-])=O.[O-]C([O-])=O.CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.CCCCCCCCCC[N+](C)(C)CCCCCCCCCC
27676-62-6,CC(C)(C)C1=CC(CN2C(=O)N(CC3=CC(=C(O)C(=C3)C(C)(C)C)C(C)(C)C)C(=O)N(CC3=CC(=C(O)C(=C3)C(C)(C)C)C(C)(C)C)C2=O)=CC(=C1O)C(C)(C)C
32360-05-7,CCCCCCCCCCCCCCCCCCOC(=O)C(C)=C
2212-81-9,CC(C)(C)OOC(C)(C)C1=CC(=CC=C1)C(C)(C)OOC(C)(C)C
15721-78-5,CC(C)(C)CC(C)(C)C1=CC=C(NC2=CC=C(C=C2)C(C)(C)CC(C)(C)C)C=C1
17572-97-3,[K+].[K+].[K+].OC(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
7327-60-8,N#CCN(CC#N)CC#N
56539-66-3,COC(C)(C)CCO
145703-76-0,[Na+].[Na+].CCCCCCCCCCCCNC1=NC(NC2=CC3=CC(=C(N=NC4=CC=C(C=C4)N=NC4=CC=C(C=C4)S([O-])(=O)=O)C(O)=C3C=C2)S([O-])(=O)=O)=NC(Cl)=N1
130201-55-7,[Na+].[Na+].CC(=O)NC1=C(C=CC(NC2=NC(=NC(NC3=CC(NC(C)=O)=C(C=C3)N=NC3=CC=CC(=C3)S([O-])(=O)=O)=N2)N2CCOCC2)=C1)N=NC1=CC=CC(=C1)S([O-])(=O)=O
44992-01-0,[Cl-].C[N+](C)(C)CCOC(=O)C=C
120-95-6,CCC(C)(C)C1=CC(=C(O)C=C1)C(C)(C)CC
4193-55-9,[Na+].[Na+].OCCN(CCO)C1=NC(NC2=CC=C(C=CC3=CC=C(NC4=NC(NC5=CC=CC=C5)=NC(=N4)N(CCO)CCO)C=C3S([O-])(=O)=O)C(=C2)S([O-])(=O)=O)=NC(NC2=CC=CC=C2)=N1
12124-97-9,[NH4+].[Br-]
71701-15-0,[H+].[Cr+3].CCCCC(CC)CN.CC1=NN(C(=O)[C-]1\N=N\C1=CC=CC=C1C([O-])=O)C1=CC=CC=C1.CC1=NN(C(=O)[C-]1\N=N\C1=CC=CC=C1C([O-])=O)C1=CC=CC=C1
73963-42-5,ClCCCCC1=NN=NN1C1CCCCC1
41506-62-1,CC(=O)NC1=CC=C(NC(=O)C2=C(O)C=C3C=CC=CC3=C2)C=C1
117570-93-1,CC1=C(C)C(OC2=CC=CC=C2CC(O)=O)=C(C=C1)C(O)=O
288-13-1,N1C=CC=N1
4904-61-4,C1CC=CCCC=CCCC=C1
80-07-9,ClC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(Cl)C=C1
7783-49-5,F[Zn]F
6846-50-0,CC(C)C(OC(=O)C(C)C)C(C)(C)COC(=O)C(C)C
120606-08-8,Cl.COC1=CC=CC=C1OCCNCC1=CC=CC=C1
105-95-3,O=C1CCCCCCCCCCCC(=O)OCCO1
53179-11-6,CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1
138113-08-3,COC1=CC2=C(C=CC=C2CC#N)C=C1
647-42-7,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
108-90-7,ClC1=CC=CC=C1
627-93-0,COC(=O)CCCCC(=O)OC
56553-60-7,[Na+].[H][B-](OC(C)=O)(OC(C)=O)OC(C)=O
37486-69-4,FC(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F
68227-78-1,COC1=C(C=C(C=C1)C(=O)NC1=CC=CC=C1)N=NC1=C2C=CC=CC2=CC(C(=O)NC2=C(C)C=CC(Cl)=C2)=C1O
67226-45-3,[Al+3].[Al+3].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].CCCC[N+]1=CC=CC=C1
27138-31-4,"C*.C*.O=C(OCCOCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1 |c:15,17,22,24,t:13,20,lp:4:2,6:2,9:2,12:2,14:2,m:1:10.11,3:7.8|"
12047-27-7,[Ba++].[O-][Ti]([O-])=O
10028-22-5,[Fe+3].[Fe+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O
98-73-7,CC(C)(C)C1=CC=C(C=C1)C(O)=O
333-20-0,[K+].[S-]C#N
7758-95-4,[Cl-].[Cl-].[Pb++]
13482-23-0,COC1CCC(=O)CC1
49663-84-5,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Zn++].[Zn++].[Zn++].[Zn++].[Zn++].[O-][Cr]([O-])(=O)=O
2402-58-6,CCCCCCCCCCCCOC(=O)\C=C\C(=O)OCCCCCCCCCCCC
10294-26-5,[Ag+].[Ag+].[O-]S([O-])(=O)=O
74186-17-7,[Na+].[Na+].[Na+].CC1=C(C=C(OCCCS([O-])(=O)=O)C(=C1)N=NC1=CC=C(O)C(=C1)C([O-])=O)N=NC1=CC=C(C=C1S([O-])(=O)=O)[N+]([O-])=O
14806-72-5,CC([O-])=O.OCC[NH+](CCO)CCO
4083-64-1,CC1=CC=C(C=C1)S(=O)(=O)N=C=O
127-06-0,CC(C)=NO
147263-99-8,CC1=CC=CC(C)=C1OP(=O)(OC1=CC=C(C=C1)C1=CC=C(OP(=O)(OC2=C(C)C=CC=C2C)OC2=C(C)C=CC=C2C)C=C1)OC1=C(C)C=CC=C1C
2855-19-8,CCCCCCCCCCC1CO1
1001354-72-8,CCCCC(O)C(N)CC
31138-65-5,[Na+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O
308062-60-4,"CCNCC |lp:2:1,Sg:n:3:15-17:ht,Sg:n:1:15-17:ht|"
1163-19-5,BrC1=C(Br)C(Br)=C(OC2=C(Br)C(Br)=C(Br)C(Br)=C2Br)C(Br)=C1Br
816431-72-8,COC1=C(C=CC=C1)C(=O)NS(=O)(=O)C1=CC=C(C=C1)C(Cl)=O.COC1=C(C=CC=C1)C(=O)NS(=O)(=O)C1=CC=C(C=C1)C(Cl)=O
142680-85-1,CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@H](C[C@@H]2OC)O[C@H]2[C@@H](C)\C=C\C=C3/CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O[C@H]5C[C@@H](C\C=C2/C)O[C@@]2(CC[C@H](C)[C@H](O2)C2CCCCC2)C5)[C@]34O)O[C@@H](C)[C@@H]1O
10476-85-4,[Cl-].[Cl-].[Sr++]
68489-09-8,COC1=CC=C(NC(=O)[C@@H]2C[C@H](C)CC[C@H]2C(C)C)C=C1
15137-09-4,[Na+].[Na+].[Co].OC(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC(O)=O
28901-96-4,"[H+].[Cu++].[O-]S(*)(=O)=O.[N-]1\C2=N/C3=N/C(=N\C4=C5C=CC=CC5=C([N-]4)\N=C4/N=C(/N=C1/C1=C2C=CC=C1)C1=C4C=CC=C1)/C1=C3C=CC=C1 |c:5,9,11,13,15,18,22,26,29,32,34,37,40,42,45,48,50,t:7,24,lp:2:3,5:2,6:2,7:2,9:1,11:1,13:1,22:2,23:1,25:1,27:1,m:4:40.39|"
15968-01-1,[Na+].[Na+].[O-]C(=O)C1=CC=CC=C1C([O-])=O
1314-34-7,O=[V]O[V]=O
12626-81-2,[O--].[O--].[O--].[O--].[O--].[Ti+4].[Zr+4].[Pb++]
103-74-2,OCCC1=NC=CC=C1
68966-87-0,[Na+].[Cr+3].CNS(=O)(=O)C1=CC=C([O-])C(=C1)N=NC1=C2C(NC(C)=O)=CC=CC2=CC=C1[O-].CNS(=O)(=O)C1=CC=C([O-])C(=C1)N=NC1=C2C(NC(C)=O)=CC=CC2=CC=C1[O-]
10016-20-3,OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O
1282554-35-1,O.CCCC1=NC2=C(N1)C=C(C=C2C)C1=NC2=C(C=CC=C2)N1C
110553-27-0,CCCCCCCCSCC1=CC(CSCCCCCCCC)=C(O)C(C)=C1
6289-46-9,COC(=O)C1CC(=O)C(CC1=O)C(=O)OC
849608-59-9,[K+].[K+].[K+].[K+].CC(C)(C)C1=NN(C(N)=C1N=NC1=NN=C(SCCSC2=NN=C(S2)N=NC2=C(N)N(N=C2C(C)(C)C)C2=CC(=CC(=C2)C([O-])=O)C([O-])=O)S1)C1=CC(=CC(=C1)C([O-])=O)C([O-])=O
1067-87-4,CCOP(=O)(CC=C)OCC
102-01-2,CC(=O)CC(=O)NC1=CC=CC=C1
64-18-6,OC=O
280-57-9,C1CN2CCN1CC2
26635-93-8,"CCCCCCCC\C=C/CCCCCCCCN(CCOCCO)CCOCCO |lp:18:1,21:2,24:2,27:2,30:2,Sg:n:27,28,29::eu,Sg:n:21,22,23::eu|"
7789-23-3,[F-].[K+]
12005-50-4,[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Ca++]
811-97-2,FCC(F)(F)F
2001-94-7,[K+].[K+].OC(=O)CN(CCN(CC(O)=O)CC([O-])=O)CC([O-])=O
3681-71-8,CC\C=C/CCOC(C)=O
127-47-9,CC(=O)OC\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C
1313-96-8,[O--].[O--].[O--].[O--].[O--].[Nb+5].[Nb+5]
1770781-13-9,CCN(CC)CC.CN(C1=C(\C=C\C2=[N+](CCCCS([O-])(=O)=O)C3=C(C4=C(C=CC=C4)C=C3)C2(C)C)C2=CC=CC=C2\C\1=C/C=C1/N(CCCCS(O)(=O)=O)C2=C(C3=C(C=CC=C3)C=C2)C1(C)C)S(=O)(=O)C(F)(F)F
1675-54-3,CC(C)(C1=CC=C(OCC2CO2)C=C1)C1=CC=C(OCC2CO2)C=C1
765-14-0,CCCCCCCCCCCCOC=C
127-63-9,O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1
324763-51-1,CC(C)(CN)C(N)=O
7790-86-5,[Cl-].[Cl-].[Cl-].[Ce+3]
1623-05-8,FC(F)=C(F)OC(F)(F)C(F)(F)C(F)(F)F
15375-84-5,[Na+].[Na+].[Mn++].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
12040-43-6,[Na+].[Mg++].[Al+3].[O-][Si]([O-])=O.[O-][Si]([O-])=O.[O-][Si]([O-])=O
1314-36-9,[O--].[O--].[O--].[Y+3].[Y+3]
125971-95-1,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H]1C[C@H](CC(=O)OC(C)(C)C)OC(C)(C)O1)C1=CC=C(F)C=C1)C1=CC=CC=C1
96-47-9,CC1CCCO1
124-17-4,CCCCOCCOCCOC(C)=O
15708-55-1,[Na+].[Na+].[Ni++].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
24292-60-2,[Na+].[Na+].[H]OP(=O)(OC[C@H]1O[C@H]([C@H](OP([O-])([O-])=O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)[N+]1=CC=CC(=C1)C(N)=O
77-85-0,CC(CO)(CO)CO
10591-85-2,S=C(SSC(=S)N(CC1=CC=CC=C1)CC1=CC=CC=C1)N(CC1=CC=CC=C1)CC1=CC=CC=C1
813-94-5,[Ca++].[Ca++].[Ca++].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
123-96-6,CCCCCCC(C)O
536759-91-8,CCOC(=O)C1=NN(C2=C1CCN(C1=CC=C(C=C1)[N+]([O-])=O)C2=O)C1=CC=C(OC)C=C1
47073-92-7,CC(C1=CC=C(OC#N)C=C1)C1=CC=C(OC#N)C=C1
7440-62-2,[V]
3687-46-5,CCCCCCCCCCOC(=O)CCCCCCC\C=C/CCCCCCCC
1103-39-5,[Ca++].OC1=C(N=NC2=C(C3=C(C=CC=C3)C=C2)S([O-])(=O)=O)C2=C(C=CC=C2)C=C1.OC1=C(N=NC2=C(C3=C(C=CC=C3)C=C2)S([O-])(=O)=O)C2=C(C=CC=C2)C=C1
915095-94-2,ClC1=C(CC2=CC=C(O[C@H]3CCOC3)C=C2)C=C(I)C=C1
150-46-9,CCOB(OCC)OCC
67-43-6,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O
430-67-1,NCC(F)F
106-94-5,CCCBr
13674-87-8,ClCC(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl
12037-47-7,[Si+4].[Si+4].[Si+4].[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O.[O-]P([O-])([O-])=O
1085706-46-2,[H][C@]1(CCCN1C(=O)OC(C)(C)C)C1=NC=C(N1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CC(=NN1)[C@]1([H])CCCN1C(=O)OC(C)(C)C
921-53-9,[K+].[K+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O
12125-01-8,[NH4+].[F-]
304-59-6,[Na+].[K+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O
1688686-16-9,Br[H].CN[C@@H](C)C1=CC(OC)=CC=C1
109-70-6,ClCCCBr
69416-61-1,[K+].COC(=O)C=C(C)N[C@@H](C([O-])=O)C1=CC=C(O)C=C1
111-01-3,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C
62132-67-6,"CCCCCCCCCCC=C |Sg:n:0,1,2,3,4,5,6,7,8,9,10,11:2:ht|"
96-24-2,OCC(O)CCl
53585-53-8,CC1=C(CC2=CC=CC=C2)C(CC2=CC=CC=C2)=CC=C1
1122-58-3,CN(C)C1=CC=NC=C1
6842-62-2,ClC1=CC=C(OC2=CC(Cl)=CC=C2)C=C1
66063-15-8,ClC1=CC=C(CNC2CCCC2)C=C1
68259-05-2,CC1=CC(NC(=O)C2=CC3=C(C=CC=C3)C(N=NC3=C(C)C=CC(=C3)C(=O)OCCCl)=C2O)=C(C)C=C1NC(=O)C1=CC2=C(C=CC=C2)C(N=NC2=C(C)C=CC(=C2)C(=O)OCCCl)=C1O
98349-25-8,CCOC(=O)C1=CN(C2CC2)C2=CC(F)=C(F)C=C2C1=O
2404-44-6,CCCCCCCCC1CO1
118135-28-7,CC(C)(C)C1CCC2(CC1)OCC(CCl)O2
757251-39-1,CNC(=O)C1=NC=CC(OC2=CC(F)=C(N)C=C2)=C1
125971-57-5,CC(C)C(=O)C(=C\C1=CC=CC=C1)\C(=O)NC1=CC=CC=C1
1184842-87-2,[Na+].CC1=C([O-])C(O)CC(C)(C)C1=O
56992-87-1,CC(=C)C(=O)NC1=CC=C(C=C1)S(N)(=O)=O
51368-55-9,CC(C)OC(=O)C(C)(C)Br
960316-73-8,COC(=O)C1=CC(CO)=NN1C1=NC=CC=C1Cl
82469-79-2,CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(OC(=O)CCC)C(=O)OCCCCCC
593-85-1,NC(N)=N.NC(N)=N.OC(O)=O
3789-59-1,CC[C@H](N)C1=CC=CC=C1
111974-73-3,O=C(NC1=CC=CC=C1SC1=CC=CC=C1)OC1=CC=CC=C1
135452-43-6,CC(C)(O)C(=O)C1=CC=C(C=C1)C1(C)CC(C)(C)C2=CC(=CC=C12)C(=O)C(C)(C)O
100556-82-9,[Na+].[Na+].NC1=C(N=NC2=CC=C(C=C2)S(=O)(=O)C=C)C(=CC2=C1C(O)=C(N=NC1=CC=C(C=C1)S(=O)(=O)C=C)C(=C2)S([O-])(=O)=O)S([O-])(=O)=O
505-52-2,OC(=O)CCCCCCCCCCCC(O)=O
1700656-13-8,CCCCC(CC)CNC(=O)CC(C)CC(C)(C)C
96624-41-8,CCC[C@H]1CC[C@@H](CC1)C1CC[C@H](CC)CC1
543-80-6,[Ba++].CC([O-])=O.CC([O-])=O
23735-96-8,[H][C@](N)(CCCCN=C(O)CCCCCCC)C(O)=O
1869-24-5,NS(=O)(=O)C1=CC=CC=C1C(F)(F)F
133986-51-3,[Na+].[Na+].ON(CCS([O-])(=O)=O)CCS([O-])(=O)=O
58-08-2,CN1C=NC2=C1C(=O)N(C)C(=O)N2C
108-22-5,CC(=C)OC(C)=O
96-22-0,CCC(=O)CC
139-42-4,[Ce+3].[Ce+3].[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O
108-21-4,CC(C)OC(C)=O
19406-86-1,CC1=C(N)C=C(C=C1)C(N)=O
515815-48-2,Cl.CCCC1=NC2=C(C=C(C=C2C)C2=NC3=C(C=CC=C3)N2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1C(O)=O
5012-29-3,CCOC1=CC=C(NC(=O)C2=C(O)C(N=NC3=CC(Cl)=C(Cl)C=C3Cl)=C3C=CC=CC3=C2)C=C1
587-26-8,[La+3].[La+3].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O
1134960-41-0,[Na+].COC(=O)C1=C([O-])COC1=O
26566-95-0,[Zn++].CCCCC(CC)COP([S-])(=S)OCC(C)C.CCCCC(CC)COP([S-])(=S)OCC(C)C
10305-38-1,CCCCCCOCC(O)CO
104-92-7,COC1=CC=C(Br)C=C1
540-88-5,CC(=O)OC(C)(C)C
95-51-2,NC1=C(Cl)C=CC=C1
6891-44-7,COS([O-])(=O)=O.CC(=C)C(=O)OCC[N+](C)(C)C
147769-93-5,CC(C)C[C@H](N)C1=CC=CC=C1N1CCCCC1
121-47-1,NC1=CC(=CC=C1)S(O)(=O)=O
71868-10-5,CSC1=CC=C(C=C1)C(=O)C(C)(C)N1CCOCC1
314020-40-1,CCC1=CC(C)=CC(CC)=C1C(C(N)=O)C(N)=O
6711-48-4,CN(C)CCCNCCCN(C)C
42774-15-2,CC1(C)CC(CC(C)(C)N1)NC(=O)C1=CC(=CC=C1)C(=O)NC1CC(C)(C)NC(C)(C)C1
1562-00-1,[Na+].OCCS([O-])(=O)=O
1680-31-5,CCCCCCCCOC(=O)OCCCCCCCC
496805-64-2,[K+].[O-]C(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F)C(F)(F)F
18143-33-4,CO[Si](C)(C)CCl
5107-67-5,OC(=O)CCC1(CCC(O)=O)CCCC(CCC(O)=O)(CCC(O)=O)C1=O
144690-92-6,CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1C(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1)C(=O)OCC1=C(C)OC(=O)O1)C(C)(C)O
82199-12-0,COC1=CC=CC=C1N=NC(C(C)=O)C(=O)NC1=CC2=C(NC(=O)N2)C=C1
85-40-5,O=C1NC(=O)C2CC=CCC12
860399-11-7,CCN(CC)C1=CC(OC)=C(C=C2OC(=NC3CCCCC3)N(C3CCCCC3)C2=O)C=C1
37294-49-8,[Na+].[Na+].CC(C)CCCCCCCOC(=O)CC(C([O-])=O)S([O-])(=O)=O
816-19-3,CCCCC(CC)C(=O)OC
13530-56-8,[O--].[O--].[O--].[O--].[Al+3].[V+5]
169280-10-8,CCOC(=O)C(C)(C)C1=CC=C(C=C1)C(=O)C1CC1
107-35-7,NCCS(O)(=O)=O
5471-51-2,CC(=O)CCC1=CC=C(O)C=C1
79710-86-4,O=CC1CCOC1
116044-44-1,CCOC(=O)[C@H]1[C@@H]2C[C@@H](C=C2)[C@@H]1C(C)C
39255-32-8,CCCC(C)C(=O)OCC
52298-44-9,COC1=CC(N)=C(OC)C=C1S(=O)(=O)NC1=CC=CC=C1
108-11-2,CC(C)CC(C)O
943586-12-7,OC(=O)CCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)ON1C(=O)CCC1=O)C(O)=O
94201-73-7,CC1CCOC(C1)C1=CC=CC=C1
121-91-5,OC(=O)C1=CC(=CC=C1)C(O)=O
6358-64-1,COC1=CC(N)=C(OC)C=C1Cl
6390-69-8,CC(C)(C)C1=CC(=C(O)C(=C1)C1=CC(=CC(=C1O)C(C)(C)C)C(C)(C)C)C(C)(C)C
1122460-01-8,[H][C@@]1(C)CC[C@@]([H])(C(C)C)[C@@]([H])(C1)OC(=O)C(=O)NCC
10291-28-8,CC1=CC=C(NC2=CC(C(O)=O)=C(NC3=CC=C(C)C=C3)C=C2C(O)=O)C=C1
1115-20-4,CC(C)(CO)COC(=O)C(C)(C)CO
515-84-4,CCOC(=O)C(Cl)(Cl)Cl
513-77-9,[Ba++].[O-]C([O-])=O
378-44-9,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
16485-10-2,CC(C)(CO)C(O)C(=O)NCCCO
498-66-8,C1CC2CC1C=C2
163702-05-4,CCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
188199-50-0,CC(C)[C@H]1OCC[C@]2(C[C@H]3CC[C@]2(C)C3(C)C)O1
15793-73-4,CC1=NN(C(=O)C1N=NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(C=C1)N=NC1C(C)=NN(C1=O)C1=CC=C(C)C=C1)C1=CC=C(C)C=C1
13162-05-5,C=CNC=O
518048-03-8,CN1C(=O)C(O)=C(N=C1C(C)(C)N)C(=O)NCC1=CC=C(F)C=C1
49667-22-3,CC1=CC(O)=C(C=C1)C(N)=O
154946-66-4,[NH4+].[NH4+].[NH4+].[NH4+].CC1=NN(C(=O)C1N=NC1=CC(Cl)=C(C)C=C1S([O-])(=O)=O)C1=CC=CC(=C1)S([O-])(=O)=O
50-24-8,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO
59323-76-1,CCC[C@H]1CCO[C@@H](C)S1
78181-99-4,[Cl-].CCN(CC)C1=CC=C(C=C(C#N)C(=O)OCCC[N+](C)(C)CCOC(=O)C(=CC2=CC=C(C=C2)N(CC)CC)C#N)C=C1
72152-71-7,[Na+].[Na+].[Cu--].[O-]C1=CC=C(C=C1\N=N\C1=C([O-])C=CC2=CC(=CC=C12)S([O-])(=O)=O)S([O-])(=O)=O
65870-94-2,CCC(COC(=O)CC(C)CC(C)(C)C)(COC(=O)CC(C)CC(C)(C)C)COC(=O)CC(C)CC(C)(C)C
140-66-9,CC(C)(C)CC(C)(C)C1=CC=C(O)C=C1
98-67-9,OC1=CC=C(C=C1)S(O)(=O)=O
14034-59-4,NCCN.CC1=CC=C(C=C1)S(O)(=O)=O
556-52-5,OCC1CO1
12034-34-3,[O--].[O--].[O--].[Na+].[Na+].[Ti+4]
622-40-2,OCCN1CCOCC1
110-53-2,CCCCCBr
