CASRN,Canonical_QSARr
136997-71-2,CN(C)C(=O)[N+]1C=CC(CCS([O-])(=O)=O)=CC=1
2687-96-9,CCCCCCCCCCCCN1CCCC1=O
70-34-8,[O-][N+](=O)C1=CC(=CC=C1F)[N+]([O-])=O
162241-33-0,O[N+]12CC[N+](F)(CC1)CC2
626-38-0,CCCC(C)OC(C)=O
19485-03-1,CC(CCOC(=O)C=C)OC(=O)C=C
59227-88-2,CCCCCCCCN1CCCCCC1=O
125496-22-2,CC(C)CCCCCCCCCCCCCCCCCOC(=O)C(C)(C)C
106359-94-8,CCC(=O)NC1C=C(C=CC=1N=NC1C(=CC(=CC=1C#N)[N+]([O-])=O)[N+]([O-])=O)N(CCC)CCC
104366-25-8,CC(O)=NC1C=C(C=CC=1N=NC1SC(C=O)=C(Cl)C=1C#N)N(CC)CC
122371-93-1,COCC(=O)NC1=CC(=CC=C1N=NC1SC(C=O)=C(Cl)C=1C#N)N(CC)CC
85954-11-6,CC1C=C(C=C(C)C=1OCC1CO1)C1=CC(C)=C(OCC2CO2)C(C)=C1
1680-21-3,C=CC(=O)OCCOCCOCCOC(=O)C=C
61551-69-7,CC(C)(N=NC(C)(C)C(=O)NCCO)C(=O)NCCO
41481-66-7,C=CCC1C=C(C=CC=1O)S(=O)(=O)C1=CC(CC=C)=C(O)C=C1
97-23-4,OC1=CC=C(Cl)C=C1CC1=CC(Cl)=CC=C1O
4074-88-8,C=CC(=O)OCCOCCOC(=O)C=C
115-32-2,OC(C1C=CC(Cl)=CC=1)(C1C=CC(Cl)=CC=1)C(Cl)(Cl)Cl
109678-33-3,OCC(COCC(CBr)(CBr)CO)(CBr)CBr
10222-01-2,NC(=O)C(Br)(Br)C#N
69094-18-4,[O-][N+](=O)C(Br)(Br)CO
2032-75-9,ClC1(Cl)OC2=CC=CC=C2O1
2223-82-7,CC(C)(COC(=O)C=C)COC(=O)C=C
694-64-4,CCC1(C)NCCS1
42221-52-3,O=C(Cl)C1=CC(Cl)=C(Cl)C(Cl)=C1Cl
82633-79-2,CN1SC2CCCC=2C1=O
42498-58-8,CC12CC=CCC1C(=O)OC2=O
69045-84-7,FC(F)(F)C1C=C(Cl)C(Cl)=NC=1
3347-22-6,N#CC1SC2=C(SC=1C#N)C(=O)C1C=CC=CC=1C2=O
6364-17-6,CC1(C)NC2C=CC=C3C=CC=C(N1)C3=2
55285-14-8,CN(SN(CCCC)CCCC)C(=O)OC1C=CC=C2CC(C)(C)OC2=1
65907-30-4,CCCCOC(=O)N(C)SN(C)C(=O)OC1=CC=CC2CC(C)(C)OC1=2
106-90-1,C=CC(=O)OCC1CO1
106-91-2,CC(=C)C(=O)OCC1CO1
5873-54-1,O=C=NC1C=CC(CC2=CC=CC=C2N=C=O)=CC=1
161717-32-4,CCCCC1(COP(OC2C(=CC(=CC=2C(C)(C)C)C(C)(C)C)C(C)(C)C)OC1)CC
611-06-3,[O-][N+](=O)C1=CC=C(Cl)C=C1Cl
99817-36-4,CCC1=C(Cl)C=C(C(O)=C1Cl)[N+]([O-])=O
86393-34-2,O=C(Cl)C1=CC(F)=C(Cl)C=C1Cl
1836-75-5,[O-][N+](=O)C1C=CC(=CC=1)OC1C=CC(Cl)=CC=1Cl
86386-75-6,O=C(CN1C=NC=N1)C1C=CC(F)=CC=1F
129205-19-2,COC1=CC=CC=C1NC(=O)C1C=CC(O)=CC=1O
95-80-7,CC1C=CC(N)=CC=1N
114119-97-0,CC(CC(C)(C)C)CCC(C)C=O
93672-52-7,CCCCOC1C=C([N+]#N)C(=CC=1N1CCOCC1)OCCCC
95-82-9,NC1C=C(Cl)C=CC=1Cl
136122-15-1,SCC1CSC(CS1)CS
128-37-0,CC1C=C(C(O)=C(C=1)C(C)(C)C)C(C)(C)C
140623-89-8,F[N+]1C(Cl)=CC=CC=1Cl
24279-39-8,NC1C(Cl)=CC(=CC=1Cl)C(F)(F)F
1638-05-7,CC1CCCC(C)(C)C=1C=CC(C)=CC=CC(C)=CC=CC=C(C)C=O
72319-19-8,OS(=O)(=O)C1=CC2C=C(C=CC=2C=C1)S(O)(=O)=O
136213-73-5,CC1C=C(C=CC=1N=NC1SC2=CC(=CC=C2[N+]=1C)OC)N(CCO)CC
117907-43-4,NC1=CC(=C(C=C1)NC1=CC=CC=C1C(O)=O)[N+]([O-])=O
63562-33-4,OC(=O)CC(CP1(=O)OC2C=CC=CC=2C2C=CC=CC1=2)C(O)=O
79983-71-4,CCCCC(O)(CN1C=NC=N1)C1=CC=C(Cl)C=C1Cl
89544-48-9,CC(=C)C1(CO1)C1C=CC(Cl)=CC=1Cl
119154-86-8,CON=C(C(=O)Cl)C1=CSC(N)=N1
2094-99-7,CC(=C)C1=CC(=CC=C1)C(C)(C)N=C=O
57999-49-2,BrC1C=C(C=CC=1)OC1CCCCO1
157362-53-3,CC(CCCCC)N(CCCC)C1C=CC(=CC=1)C1C(=O)N=C(C(C#N)C#N)C=1C#N
152828-25-6,CC(C)(C)C1=CC2=NC(=NN2N1)C1C=CC(N)=CC=1
2312-35-8,CC(C)(C)C1=CC=C(C=C1)OC1CCCCC1OS(=O)OCC#C
51395-42-7,OC(=O)C(CC(O)=O)C(P(O)(O)=O)P(O)(O)=O
43028-69-9,OC(=O)C1C=CSC=1NC=O
54527-73-0,CC(=N)CC(=O)OCCN(C)CC1C=CC=CC=1
135-88-6,C1C(=CC=C2C=CC=CC2=1)NC1C=CC=CC=1
37866-45-8,NCCON
102333-75-5,NC(=O)C(N)C1C=CC(Cl)=CC=1
98809-11-1,CC(=O)C(N=NC1C=CC(=CC=1)NC1N=C(NCCCN(CC)CC)N=C(NCCCN(CC)CC)N=1)C(=O)NC1=CC2NC(=O)NC=2C=C1
15141-18-1,CCN(CCOC(C)=O)C1=CC(C)=C(C=C1)N=NC1=NC=C(S1)[N+]([O-])=O
4274-38-8,NC1C=C(C=CC=1S)C(F)(F)F
141-43-5,NCCO
112006-75-4,CN(C)C(=O)C1C=CC=NC=1S(N)(=O)=O
35950-52-8,[O-][N+](=O)C(Br)=CC1=CC=CO1
24403-04-1,CC(Br)(CO)[N+]([O-])=O
4170-30-3,CC=CC=O
137605-95-9,CCCCC(CCCN)(CN)CC
83857-96-9,CCCCC1NC(Cl)=C(C=O)N=1
110-65-6,OCC#CCO
94723-86-1,CCCC(=O)C1C(=O)CC(CC1=O)C1CSCCC1
51218-49-6,CCCOCCN(C(=O)CCl)C1C(CC)=CC=CC=1CC
15972-60-8,COCN(C(=O)CCl)C1C(CC)=CC=CC=1CC
51218-45-2,CC1=CC=CC(CC)=C1N(C(C)COC)C(=O)CCl
122-34-9,CCNC1=NC(Cl)=NC(NCC)=N1
141772-37-4,CC(C)COC(=O)OC1C=C(C(F)=CC=1Cl)[N+]([O-])=O
105827-91-6,ClC1=NC=C(CCl)S1
137193-60-3,CCCCCCCCCCCCCCC(C)C1=CC(O)=C(Cl)C=C1O
131657-78-8,CCNC1C=C(C=C(Cl)C=1O)[N+]([O-])=O
2040-90-6,OC1C(F)=CC=CC=1Cl
96491-05-3,CC1C=CC=C(C)C=1N(CC1SC=CC=1OC)C(=O)CCl
16634-82-5,CC1=CC=C(C=C1)NC(=O)CCl
42413-03-6,CC1C=CC(=CC=1Cl)S(=O)(=O)Cl
532-27-4,O=C(CCl)C1C=CC=CC=1
72830-09-2,COC1=C(CCl)N=CC=C1OC
2109-22-0,CC(C=O)C1CCCCC1
57374-49-9,CCCCCC1C(CCC1=O)CC(=O)OC
105-16-8,CC(=C)C(=O)OCCN(CC)CC
108-01-0,CN(C)CCO
2867-47-2,CC(=C)C(=O)OCCN(C)C
406488-30-0,CC1C=CC=C(C=1)N(C)C(=O)C(CC)CC
688-84-6,CC(=C)C(=O)OCC(CCCC)CC
80387-97-9,CC(C)(C)C1C=C(CSCC(=O)OCC(CCCC)CC)C=C(C=1O)C(C)(C)C
19398-06-2,CCC1=CC=CC=C1NN
69045-82-5,FC1C=CC(=CN=1)C(F)(F)F
2918-23-2,CC(CO)OC(=O)C=C
999-61-1,CC(O)COC(=O)C=C
923-26-2,CC(=C)C(=O)OCC(C)O
2527-66-4,CN1SC2=CC=CC=C2C1=O
157661-93-3,CC1=CC(=CC(C(C)CCCCCCCCCCCCCC)=C1O)C(C)(C)C
92585-24-5,CC(CO)CC(C)C1C=CC=CC=1
823-40-5,CC1C(N)=CC=CC=1N
104295-55-8,CNS(=O)(=O)C1=CC2C=CC(N)=CC=2C=C1
1943-82-4,O=C=NCCC1C=CC=CC=1
170222-39-6,CN(CCC(=O)OCCN1C(=O)C2C=CC=CC=2C1=O)C1C=CC(=CC=1)N=NC1=CC=C(C=C1C#N)[N+]([O-])=O
7085-85-0,CCOC(=O)C(=C)C#N
1948-33-0,CC(C)(C)C1=CC(O)=CC=C1O
117827-06-2,CCCCCCCCCCCCCCCC(=O)NC1=CC(Cl)=C(CC)C(Cl)=C1O
91-94-1,NC1C=CC(=CC=1Cl)C1=CC(Cl)=C(N)C=C1
226065-73-2,O=C1C(=C(C2C=CC=CC=2)C(=O)N1CCN1C(=O)C(=C(C2C=CC=CC=2)C1=O)C1C=CC=CC=1)C1C=CC=CC=1
2426-02-0,O=C1OC(=O)C2CCCCC1=2
610-39-9,CC1C=C(C(=CC=1)[N+]([O-])=O)[N+]([O-])=O
141915-64-2,CCCCCCCCCCCCCCOC(=O)C1C=C(C=C(C=1)C(=O)OCCCCCCCCCCCCCC)S(O)=O
101513-70-6,O=C(F)C1=CC(Cl)=C(F)C(Cl)=C1F
121451-05-6,NC1C=C(Cl)C(OC(F)(F)C(F)C(F)(F)F)=C(Cl)C=1F
3861-47-0,CCCCCCCC(=O)OC1C(I)=CC(=CC=1I)C#N
4067-16-7,NCCNCCNCCNCCNCCN
112-57-2,NCCNCCNCCNCCN
40188-41-8,CC(C)CCCC(C)CC#N
104226-19-9,[O-][N+](=O)C1C=C(C=CC=1NCCCO)N(CCO)CCO
76823-93-3,NC(N)=NC1=NC(CSCCC#N)=CS1
114341-88-7,CC(Br)C(=O)N1C(=O)OCC1(C)C
93076-03-0,CC1N=C2CCCCN2C(=O)C=1CCCl
50471-44-8,CC1(C=C)OC(=O)N(C2C=C(Cl)C=C(Cl)C=2)C1=O
252977-62-1,NC1C=CC(C=C(C#N)C(O)=O)=CC=1
51414-25-6,CC(C)(O)CCCC1CC(CCC=1)C=O
130603-71-3,CC1OC(OCC2OC(OC3C(=O)C4C(=CC(O)=CC=4O)OC=3C3=CC(O)=C(O)C=C3)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O
105254-85-1,CCCCC(CN(CN1C(=S)SC2=CC=CC=C12)CC(CCCC)CC)CC
106447-44-3,CC=CC1CSC2C(N)C(=O)N2C=1C(O)=O
87691-88-1,C1CN(CCN1)C1=NSC2=CC=CC=C21
93957-50-7,CC(C)N1C(C=CC=O)=C(C2=CC=CC=C12)C1C=CC(F)=CC=1
61-82-5,NC1N=CNN=1
112195-27-4,COCCNS(=O)(=O)C1C=CC(O)=C(N)C=1
15980-11-7,[N-]=[N+]=NS(=O)(=O)C1C=C(C=CC=1)C(O)=O
151860-15-0,[O-][N+](=O)C1C2C1C(=O)N(CC1C=CC=CC=1)C2=O
3847-58-3,[O-][N+](=O)C1C=CC(F)=C(Cl)C=1F
563-47-3,CC(=C)CCl
79622-59-6,[O-][N+](=O)C1=CC(=C(Cl)C(=C1NC1N=CC(=CC=1Cl)C(F)(F)F)[N+]([O-])=O)C(F)(F)F
628-11-5,O=C(Cl)OCCCCl
33089-61-1,CN(C=NC1C=CC(C)=CC=1C)C=NC1C=CC(C)=CC=1C
55066-49-4,CC(CC=O)CCC1C=CC=CC=1
18759-96-1,CNCC1C=CC=C(N)C=1
21983-80-2,COC(OC)C(=O)C1C=CC(F)=CC=1
13595-25-0,CC(C)(C1C=C(C=CC=1)C(C)(C)C1C=CC(O)=CC=1)C1C=CC(O)=CC=1
43151-99-1,CC1C=C(N)C=CC=1N=NC1C=CC(N)=CC=1
80-05-7,CC(C)(C1C=CC(O)=CC=1)C1C=CC(O)=CC=1
101657-77-6,CC1C=C(CC2=CC(C)=C(N=C=O)C(C)=C2)C=C(C)C=1N=C=O
838-88-0,CC1C=C(CC2=CC(C)=C(N)C=C2)C=CC=1N
90884-29-0,OC1C=CC(=CC=1)SCCOCCSC1C=CC(O)=CC=1
19060-15-2,COC(CCCN)OC
64359-81-5,CCCCCCCCN1SC(Cl)=C(Cl)C1=O
113674-95-6,NC1C=CC(=CC=1F)OC1C=CC(=CC=1Cl)C(F)(F)F
147374-67-2,N#CC(C=NC1C=CC=CC=1)C(=O)OCC1CCC(COC(=O)C(C=NC2C=CC=CC=2)C#N)CC1
159235-16-2,CC(=C)C(=O)OC1C=CC(=CC=1)OC(=O)C1C=CC(=CC=1)OCC=C
31906-04-4,CC(C)(O)CCCC1CCC(CC=1)C=O
208538-34-5,C[N+]1(CC#N)CCOCC1
159939-85-2,NC1C=C(C=CC=1N)C(C1=CC(Cl)=CC=C1)N1C=NC=C1
71048-99-2,CC(NC(=O)C(N)CCP(C)(O)=O)C(=O)NC(C)C(O)=O
114565-66-1,[O-][N+](=O)C1C=CC(O)=C2C=1C(=O)C1C(C2=O)=C(O)C=CC=1NC1C=CC(=CC=1)C(CO)CO
92771-56-7,CCC(OC1=CC(CCCCCCCCCCCCCCC)=CC=C1)C(=O)NC1C=C(NC2=NN(C3C(Cl)=CC(Cl)=CC=3Cl)C(=O)C2N=NC2C=CC(=CC=2)NC(=O)C(C)(C)C)C(Cl)=CC=1
132885-85-9,CCN(CCO)C1=CC(=C(C=C1)NCCO)[N+]([O-])=O
135043-64-0,NC1C=CC(O)=C(CN)C=1
188907-52-0,NC1C2=CC=CC=C2C(=CC=1N=NC1C=CC(=CC=1)S(=O)(=O)CCOS(O)(=O)=O)S(O)(=O)=O
399-95-1,NC1C=CC(O)=CC=1F
60-09-3,NC1C=CC(=CC=1)N=NC1C=CC=CC=1
172964-15-7,CC(C)(CCCCCC)C(=O)OCC(O)CN(CC1C=CC=CC=1)CC(O)COC(=O)C(C)(C)CCCCCC
86598-92-7,ClC1=CC(Cl)=C(C=C1)N=C(CN1C=NC=N1)SCC1C=CC(Cl)=CC=1
69788-75-6,COC1C=CC(=CC=1OC)C(=O)OCCCCCl
71526-07-3,O=C(C(Cl)Cl)N1CCOC21CCCCC2
137796-06-6,CC(C)CCC1(C)NC(CO1)CC
2788-74-1,CCNC1C=CC(=CC=1[N+]([O-])=O)C(O)=O
61721-07-1,OC1C=CC(F)=C(C=1)C(F)(F)F
189012-93-9,NCCC1C=CC(O)=C2NC(=O)SC2=1
122760-85-4,CC(=O)OC1C2CC3CC(CC1C3=C)C2C
122760-84-3,CC1C2CC3CC1CC(C2O)C3=C
53209-19-1,NC1C=C(C=CC=1N)[N+]([O-])=O
97-56-3,CC1C=C(C=CC=1N)N=NC1=CC=CC=C1C
98-54-4,CC(C)(C)C1C=CC(O)=CC=1
143446-73-5,CC(=O)OC1COC(CC(=O)CCC)S1
24856-00-6,O=C1NC2=CC=C(Br)C3=CC=CC1=C23
17630-75-0,O=C1CC2C=C(Cl)C=CC=2N1
105779-78-0,CC1=C(C=CC(CCOCC)=C1C)OCCN=C1NC=NC(CC)=C1Cl
2833-30-9,CCOC1C=CC(=O)O1
63740-41-0,CC(=C)C(=O)OCCCCCCN1C(=O)C(C)=C(C)C1=O
104788-63-8,CCCCCCCCCNC(=O)CCCCC(=O)OO
828-00-2,CC1OC(CC(C)O1)OC(C)=O
91-53-2,CC1=CC(C)(C)NC2C=CC(=CC1=2)OCC
2380-86-1,OC1=CC2NC=CC=2C=C1
117715-57-8,OC1C(N=NC2C=CC(=CC=2)S(=O)(=O)CCOS(O)(=O)=O)=C(C=C2C=CC(=CC=12)NC1N=C(Cl)N=C(Cl)N=1)S(O)(=O)=O
111298-82-9,CC1N=C(SC=1CC(O)=O)SCC1CSC2C(N)C(=O)N2C=1C(O)=O
10027-06-2,C=CC(=O)OC1CC2CC1CC2
5470-82-6,CC1C=CC2C=CC=NC=2C=1N
1484-13-5,C=CN1C2=CC=CC=C2C2=CC=CC=C12
162221-28-5,[O-][N+](=O)C1C=CC(=CC=1)S(=O)(=O)OCC1OC(=O)NC1CC1C=CC=CC=1
2186-25-6,CC1=CC(=CC=C1)OCC1CO1
2186-24-5,CC1=CC=C(C=C1)OCC1CO1
27080-42-8,NC(=O)N(CCN)C1C=CC(=CC=1)[N+]([O-])=O
167678-46-8,CC(=O)OC1=CC=CC(C(=O)Cl)=C1C
57960-19-7,CC(=O)OC1=C(CCCCCCCCCCCC)C(=O)C2C=CC=CC=2C1=O
75-07-0,CC=O
34256-82-1,CC1=CC=CC(CC)=C1N(COCC)C(=O)CCl
135158-54-2,CSC(=O)C1=CC=CC2N=NSC1=2
74070-46-5,NC1C(Cl)=C(C=CC=1[N+]([O-])=O)OC1C=CC=CC=1
584-79-2,CC(C)=CC1C(C(=O)OC2CC(=O)C(CC=C)=C2C)C1(C)C
96-05-9,CC(=C)C(=O)OCC=C
2179-59-1,CCCSSCC=C
1582-09-8,CCCN(CCC)C1C(=CC(=CC=1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O
63935-38-6,CCOC1C=CC(=CC=1)C1(CC1(Cl)Cl)C(=O)OC(C#N)C1=CC(=CC=C1)OC1C=CC=CC=1
51630-58-1,CC(C)C(C1=CC=C(Cl)C=C1)C(=O)OC(C#N)C1C=C(C=CC=1)OC1C=CC=CC=1
317-34-0,CN1C(=O)C2N=CNC=2N(C)C1=O
131-74-8,[O-][N+](=O)C1=CC(=C(O)C(=C1)[N+]([O-])=O)[N+]([O-])=O
61931-75-7,CCCCCCCCCCCC1=CC=CC=C1S(O)(=O)=O
120-12-7,C1=C2C=CC=CC2=CC2C=CC=CC=21
35575-96-3,COP(=O)(OC)SCN1C2=NC=C(Cl)C=C2OC1=O
446-86-6,CN1C=NC(=C1SC1=NC=NC2N=CNC=21)[N+]([O-])=O
86-50-0,COP(=S)(OC)SCN1N=NC2C=CC=CC=2C1=O
151-56-4,C1CN1
123-77-3,NC(=O)N=NC(N)=O
101-27-9,O=C(NC1C=C(Cl)C=CC=1)OCC#CCCl
562-81-2,CN=C1C=CN(C2CCCCO2)C(O)=N1
136920-10-0,CCCCCCCCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(O)CO
17804-35-2,CCCCNC(=O)N1C(NC(=O)OC)=NC2C=CC=CC1=2
25057-89-0,CC(C)N1C(=O)C2C=CC=CC=2NS1(=O)=O
118-96-7,CC1C(=CC(=CC=1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O
50-32-8,C1C2=CC=C3C=CC=C4C=CC(C2=C34)=C2C=CC=CC2=1
112226-61-6,CC(C)(C)N(NC(=O)C1C=CC(Cl)=CC=1)C(=O)C1C=CC=CC=1
23085-60-1,O=C(OCC1C=CC=CC=1)C(Br)CCBr
137864-22-3,CC(C)C(C(=O)OCC1C=CC=CC=1)N(CC1C=CC(=CC=1)C1=CC=CC=C1C#N)C(=O)CCCC
149877-41-8,COC1C=CC(=CC=1NNC(=O)OC(C)C)C1C=CC=CC=1
82657-04-3,CC1(C)C(C1C=C(Cl)C(F)(F)F)C(=O)OCC1=CC=CC(C2C=CC=CC=2)=C1C
18230-61-0,CC(C)[Si](OC)(OC)C(C)C
145052-34-2,CC(CC(C)(C)C)CP(=O)(C(=O)C1C(=CC=CC=1OC)OC)C(=O)C1C(=CC=CC=1OC)OC
62268-47-7,CCCCC(COC(=O)CSSCC(=O)OCC(CCCC)CC)CC
10138-36-0,CCCCC(COC(=O)C1CC2OC2CC1C(=O)OCC(CCCC)CC)CC
14915-37-8,ON1C=CC=CC1=S
136210-32-7,CC1CC(CC2CC(C)C(CC2)NC(CC(=O)OCC)C(=O)OCC)CCC1NC(CC(=O)OCC)C(=O)OCC
71786-70-4,CCCCCCCCCCCCC1C=CC(=CC=1)[I+]C1C=CC(CCCCCCCCCCCC)=CC=1
55-55-0,CNC1C=CC(O)=CC=1
149057-64-7,CN(C)C1C=C2C(=CC=1)N=C1C=C(C)C(=O)C=C1N2C1C=CC=CC=1
618-26-8,CN(N)C1C=CC=CC=1
94-37-1,S=C(SSC(=S)N1CCCCC1)N1CCCCC1
130066-57-8,C=COCCCCOC(=O)C1C=C(C=CC=1)C(=O)OCCCCOC=C
1689-84-5,N#CC1=CC(Br)=C(O)C(Br)=C1
41483-43-6,CC1=NC(NCC)=NC(OS(=O)(=O)N(C)C)=C1CCCC
87-68-3,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl
78-94-4,CC(=O)C=C
2832-40-8,CC1C=CC(O)=C(C=1)N=NC1C=CC(=CC=1)NC(C)=O
95465-99-9,CC(CC)SP(=O)(OCC)SC(C)CC
10605-21-7,COC(=O)NC1NC2=CC=CC=C2N=1
5234-68-4,CC1OCCSC=1C(=O)NC1C=CC=CC=1
143-50-0,O=C1C2(Cl)C3(Cl)C4(Cl)C2(Cl)C2(Cl)C(Cl)(C3(Cl)C21Cl)C4(Cl)Cl
1698-60-8,N=C1C=NN(C(=O)C1Cl)C1C=CC=CC=1
99464-83-2,CC(Cl)OC(=O)OC1CCCCC1
5598-13-0,COP(=S)(OC1=NC(Cl)=C(Cl)C=C1Cl)OC
142891-20-1,CCOC(=O)C(Cl)=CC1=CC(=CC=C1Cl)N1C(=O)C2CCCCC=2C1=O
51229-78-8,ClC=CC[N+]12CN3CN(C1)CN(C2)C3
63645-17-0,CC1CCCC(C)N1CCCCl
7480-35-5,NC1C(O)CC2=CC=CC=C21
99129-21-2,CC(CC1CC(=O)C(C(CC)=NOCC=CCl)C(=O)C1)SCC
105512-06-9,CC(OC1C=CC(=CC=1)OC1=NC=C(Cl)C=C1F)C(=O)OCC#C
544-92-3,C#N
108-94-1,O=C1CCCCC1
87731-18-8,COC(=O)OC1CCCC=CCC1
50715-28-1,O=C(Cl)OC1CCCC1
400882-07-7,CC(C)(C)C1C=CC(=CC=1)C(C#N)(C(=O)OCCOC)C(=O)C1=CC=CC=C1C(F)(F)F
57966-95-7,CCNC(=O)NC(=O)C(C#N)=NOC
52315-07-8,CC1(C)C(C1C=C(Cl)Cl)C(=O)OC(C#N)C1C=C(C=CC=1)OC1C=CC=CC=1
121552-61-2,CC1C=C(N=C(NC2C=CC=CC=2)N=1)C1CC1
13654-09-6,BrC1C(C2=C(Br)C(Br)=C(Br)C(Br)=C2Br)=C(Br)C(Br)=C(Br)C=1Br
83648-84-4,CC(CC(C)(C)C1CC=C(C)CC1)C1CCC(C)=CC1
84-74-2,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC
117-84-0,CCCCCCCCOC(=O)C1C=CC=CC=1C(=O)OCCCCCCCC
431-03-8,CC(=O)C(C)=O
333-41-5,CC1=CC(=NC(=N1)C(C)C)OP(=S)(OCC)OCC
334-88-3,C=[N+]=[N-]
134164-24-2,C(C1C=CC=CC=1)S(CC1C=CC=CC=1)C1C=CC=CC=1
500791-70-8,CCCCC1OC2C=CC(N)=CC=2C=1C(=O)C1C=CC(=CC=1)OCCCN(CCCC)CCCC
1085-98-9,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)C1C=CC=CC=1
15165-67-0,CC(OC1C=CC(Cl)=CC=1Cl)C(O)=O
62-73-7,COP(=O)(OC=C(Cl)Cl)OC
51338-27-3,COC(=O)C(C)OC1C=CC(=CC=1)OC1=CC=C(Cl)C=C1Cl
84-61-7,O=C(OC1CCCCC1)C1C=CC=CC=1C(=O)OC1CCCCC1
7173-51-5,C[N+](C)(CCCCCCCCCC)CCCCCCCCCC
162208-27-7,CON=C(C1=CSC(N)=N1)C(=O)OP(=S)(OCC)OCC
84-66-2,CCOC(=O)C1=CC=CC=C1C(=O)OCC
50563-36-5,CC1C=CC=C(C)C=1N(CCOC)C(=O)CCl
163515-14-8,CC1SC=C(C)C=1N(C(C)COC)C(=O)CCl
617-55-0,COC(=O)CC(O)C(=O)OC
52-68-6,COP(=O)(OC)C(O)C(Cl)(Cl)Cl
255387-46-3,COC(CCCC(NC(=O)C(CCSSCCC(NC(=O)C(F)(F)F)C(=O)NC(CCCC(OC)OC)C(=O)OC)NC(=O)C(F)(F)F)C(=O)OC)OC
93983-68-7,CCCCC(C)(C)C(O)=O
149530-93-8,CC1C=C(CNC2N=CN=C(F)C=2Cl)C(NC2C=C(C(N)=C3C=2C(=O)C2C=CC=CC=2C3=O)S(O)(=O)=O)=C(C=1)S(O)(=O)=O
86393-35-3,CC1C=CC=CC=1N(C)C1N=C(Cl)N=C(NC2C=C3C=C(C(N=NC4C=CC(=CC=4S(O)(=O)=O)OC)C(=O)C3=CC=2)S(O)(=O)=O)N=1
97-77-8,CCN(CC)C(=S)SSC(=S)N(CC)CC
5131-24-8,CCOP(=S)(OCC)N1C(=O)C2C=CC=CC=2C1=O
534-52-1,CC1C=C(C=C(C=1O)[N+]([O-])=O)[N+]([O-])=O
1166-52-5,CCCCCCCCCCCCOC(=O)C1C=C(O)C(O)=C(O)C=1
6195-20-6,CCCCCCCCCCCCOC(=O)C1C=C(N)C(Cl)=CC=1
27176-87-0,CCCCCCCCCCCC
1593-77-7,CC1CN(CC(C)O1)C1CCCCCCCCCCC1
15121-89-8,CCOC(=O)C=CC(=O)C1C=CC=CC=1
17109-49-8,CCOP(=O)(SC1C=CC=CC=1)SC1C=CC=CC=1
30043-49-3,CCS(=O)(=O)C1=NN=C(S1)N(C)C(=O)NC
204254-96-6,CCOC(=O)C1CC2OC2C(C=1)OC(CC)CC
122665-86-5,CCOC(=O)CC1=NN(CC#N)C(=O)C2=CC=CC=C12
100501-62-0,CCN1C=C(C(=O)C2=CC(F)=C(F)C(F)=C12)C(=O)OCC
60658-04-0,CCOC(=O)C(C)C1C=C(C=CC=1)C(=O)C1C=CC=CC=1
39562-16-8,CC(=O)C(=CC1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCC
77375-79-2,CCOC(=O)C1C=CC=CC=1S(=O)(=O)N=C=O
66441-23-4,CCOC(=O)C(C)OC1C=CC(=CC=1)OC1=NC2C=CC(Cl)=CC=2O1
143468-96-6,CCOC(=O)C(CC1=CC=CS1)C(O)=O
88805-65-6,CCOC(=O)C1CC(=O)CC(=O)C1
100491-29-0,CCOC(=O)C1=CN(C2=NC(Cl)=C(F)C=C2C1=O)C1C=CC(F)=CC=1F
71720-48-4,CCOS(O)(=O)=O
94-09-7,CCOC(=O)C1C=CC(N)=CC=1
1117-37-9,CCOC(=O)C=CN(C)C
75-21-8,C1CO1
2593-15-9,CCOC1=NC(=NS1)C(Cl)(Cl)Cl
134098-61-6,CC1=NN(C)C(OC2C=CC=CC=2)=C1C=NOCC1=CC=C(C=C1)C(=O)OC(C)(C)C
142459-58-3,CC(C)N(C(=O)COC1=NN=C(S1)C(F)(F)F)C1=CC=C(F)C=C1
62924-70-3,CCN(CC1C(F)=CC=CC=1Cl)C1C(=CC(=CC=1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O
61213-25-0,O=C1C(Cl)C(CN1C1=CC(=CC=C1)C(F)(F)F)CCl
133-07-3,O=C1C2C=CC=CC=2C(=O)N1SC(Cl)(Cl)Cl
91673-30-2,CCCCC1=CC=CC=C1O
22259-30-9,CNC(=O)OC1C=C(C=CC=1)N=CN(C)C
98886-44-3,CC(CC)SP(=O)(OCC)N1CCSC1=O
3878-19-1,C1=CC=C(O1)C1NC2=CC=CC=C2N=1
22411-22-9,CCCCO
48122-14-1,CC12CCCCC1C(=O)OC2=O
57110-29-9,CC1CCCC2C1C(=O)OC2=O
19438-60-9,CC1CC2C(CC1)C(=O)OC2=O
124-09-4,NCCCCCCN
