Molecule name,Salt_Solvent_ID
Molecule_1088,0
Molecule_1089,0
Molecule_1093,0
Molecule_1094,0
Molecule_1095,0
Molecule_1096,0
Molecule_1097,0
Molecule_1098,0
Molecule_1099,0
Molecule_1100,110
Molecule_1101,0
Molecule_1102,110
Molecule_1103,0
Molecule_1105,0
Molecule_1106,0
Molecule_1107,0
Molecule_1108,0
Molecule_1109,0
Molecule_1110,0
Molecule_1115,0
Molecule_1116,3118
Molecule_1118,0
Molecule_1119,0
Molecule_1120,0
Molecule_1121,0
Molecule_1122,0
Molecule_1123,0
Molecule_1124,0
Molecule_1125,240
Molecule_1126,300
Molecule_1127,200
Molecule_1128,190
Molecule_1130,0
Molecule_1131,0
Molecule_1132,0
Molecule_1133,0
Molecule_1134,2041
Molecule_1135,0
Molecule_1136,0
Molecule_1137,0
Molecule_1138,0
Molecule_1139,110
Molecule_1140,170
Molecule_1141,0
Molecule_1142,0
Molecule_1143,0
Molecule_1144,0
Molecule_1145,0
Molecule_1147,0
Molecule_1148,0
Molecule_1149,110
Molecule_1151,0
Molecule_1152,0
Molecule_1153,0
Molecule_1154,0
Molecule_1155,0
Molecule_1156,0
Molecule_1157,110
Molecule_1160,0
Molecule_1161,0
Molecule_1162,0
Molecule_1163,110
Molecule_1164,0
Molecule_1166,0
Molecule_1167,0
Molecule_1168,0
Molecule_1169,0
Molecule_1170,0
Molecule_1171,0
Molecule_1172,280
Molecule_1173,110
Molecule_1175,0
Molecule_1176,0
Molecule_1177,0
Molecule_1178,0
Molecule_1180,170
Molecule_1181,170
Molecule_1182,0
Molecule_1183,0
Molecule_1184,190
Molecule_1185,0
Molecule_1186,0
Molecule_1187,0
Molecule_1189,0
Molecule_1190,110
Molecule_1191,300
Molecule_1192,0
Molecule_1193,110
Molecule_1194,0
Molecule_1196,0
Molecule_1197,110
Molecule_1198,0
Molecule_1199,0
Molecule_1200,0
Molecule_1202,0
Molecule_1203,0
Molecule_1204,0
Molecule_1205,0
Molecule_1206,110
Molecule_1207,0
Molecule_1208,0
Molecule_1209,110
Molecule_1210,0
Molecule_1211,0
Molecule_1213,0
Molecule_1215,170
Molecule_1216,0
Molecule_1217,0
Molecule_1218,0
Molecule_1219,0
Molecule_1220,0
Molecule_1221,110
Molecule_1222,0
Molecule_1223,0
Molecule_1224,200
Molecule_1225,110
Molecule_1226,0
Molecule_1227,0
Molecule_1228,0
Molecule_1229,0
Molecule_1232,380
Molecule_1234,0
Molecule_1235,0
Molecule_1236,0
Molecule_1237,0
Molecule_1238,0
Molecule_1239,0
Molecule_1240,0
Molecule_1241,0
Molecule_1242,0
Molecule_1243,110
Molecule_1244,0
Molecule_1245,0
Molecule_1247,0
Molecule_1248,0
Molecule_1249,0
Molecule_1250,0
Molecule_1251,0
Molecule_1253,0
Molecule_1254,0
Molecule_1255,0
Molecule_1256,0
Molecule_1257,0
Molecule_1258,0
Molecule_1259,0
Molecule_1260,0
Molecule_1261,0
Molecule_1262,0
Molecule_1263,0
Molecule_1264,0
Molecule_1265,170
Molecule_1266,0
Molecule_1267,0
Molecule_1268,0
Molecule_1269,0
Molecule_1271,0
Molecule_1272,0
Molecule_1273,0
Molecule_1274,110
Molecule_1275,110
Molecule_1276,0
Molecule_1277,0
Molecule_1278,0
Molecule_1280,0
Molecule_1281,0
Molecule_1282,0
Molecule_1283,1687
Molecule_1284,0
Molecule_1285,0
Molecule_1286,170
Molecule_1287,0
Molecule_1288,0
Molecule_1289,0
Molecule_1290,0
Molecule_1291,0
Molecule_1292,170
Molecule_1293,0
Molecule_1294,0
Molecule_1295,110
Molecule_1296,0
Molecule_1297,0
Molecule_1298,0
Molecule_1299,0
Molecule_1302,1783
Molecule_1303,0
Molecule_1305,170
Molecule_1306,0
Molecule_1307,0
Molecule_1308,1533
Molecule_1309,0
Molecule_1310,0
Molecule_1311,0
Molecule_1312,0
Molecule_1313,190
