CASRN,Canonical_QSARr
766-09-6,CCN1CCCCC1
7665-72-7,CC(C)(C)OCC1CO1
571188-59-5,CC(C)(C)OC(=O)N1CCN(CC1)C1C=CC(N)=NC=1
106-15-0,CCCCCCC(O)CCCCCCCCCCC(=O)NCCO
16090-02-1,OS(=O)(=O)C1C=C(C=CC=1C=CC1C=CC(=CC=1S(O)(=O)=O)NC1N=C(NC2C=CC=CC=2)N=C(N=1)N1CCOCC1)NC1N=C(NC2C=CC=CC=2)N=C(N=1)N1CCOCC1
7216-95-7,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O
13351-61-6,CC(C)(CO)CC1C=CC=CC=1
34562-31-7,CCCC1C(CC)=CC(CC)=CN1C1C=CC=CC=1
22412-97-1,CCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC
517-23-7,CC(=O)C1CCOC1=O
10195-54-7,OC(=O)CCCC(=O)OOC(=O)CCCC(O)=O
61260-55-7,CC1(C)CC(CC(C)(C)N1)NCCCCCCNC1CC(C)(C)NC(C)(C)C1
388606-32-4,C[Si]1(C)CCCN1[Si](C)(C)CCCN
5382-16-1,OC1CCNCC1
64346-30-1,C[N+]1C2=CC=CC=C2C(C)(C)C=1C=CC1C=CC(=CC=1)N(CC)CC
98-74-8,[O-][N+](=O)C1C=CC(=CC=1)S(=O)(=O)Cl
4065-45-6,COC1C=C(O)C(=CC=1S(O)(=O)=O)C(=O)C1C=CC=CC=1
126-73-8,CCCCOP(=O)(OCCCC)OCCCC
138-59-0,OC(=O)C1CC(O)C(O)C(O)C=1
83395-38-4,C#CCOC(=O)N1C=NC=C1
5333-84-6,CC1C=CCC2C1C(=O)OC2=O
156-87-6,NCCCO
506-30-9,CCCCCCCCCCCCCCCCCCCC(O)=O
42831-50-5,CC1ON=CC=1C(O)=O
105-53-3,CCOC(=O)CC(=O)OCC
101-84-8,C1=CC=CC=C1OC1C=CC=CC=1
63500-71-0,CC(C)CC1CC(C)(O)CCO1
181696-73-1,CC1(O)ON=C(C1C1C=CC=CC=1)C1C=CC=CC=1
3179-76-8,C[Si](CCCN)(OCC)OCC
189813-45-4,COC(=O)C(=NOC)C1=CC=CC=C1CCl
1174627-68-9,COC(=O)C(C)CCC(=O)N(C)C
123-42-2,CC(=O)CC(C)(C)O
303-26-4,ClC1C=CC(=CC=1)C(C1C=CC=CC=1)N1CCNCC1
133336-92-2,CC1C=CC(=CC=1)NC(=O)NC1C=CC(CC2C=CC(=CC=2)NC(=O)NC2C=CC(C)=CC=2)=CC=1
1416808-92-8,O=CC1CCCC(C=O)=C1Cl
13726-69-7,CC(C)(C)OC(=O)N1CC(O)CC1C(O)=O
329039-38-5,CC(C)O[Si](C)(OC(C)=O)OC(C)=O
527-09-3,OCC(O)C(O)C(O)C(O)C(O)=O
22397-58-6,CCCCCCCCCCOS(O)(=O)=O
34592-47-7,OC(=O)C1CSCN1
551-16-6,CC1(C)SC2C(N)C(=O)N2C1C(O)=O
82857-68-9,CCN(CC)P(Cl)(CC1C=CC=CC=1)(C1C=CC=CC=1)C1C=CC=CC=1
78629-20-6,CC(C)(C)C#CC(O)C=C
127-18-4,ClC(Cl)=C(Cl)Cl
98-52-2,CC(C)(C)C1CCC(O)CC1
89-61-2,[O-][N+](=O)C1C=C(Cl)C=CC=1Cl
110-82-7,C1CCCCC1
1647-12-7,CCOC(=O)C(C)C=C
60142-95-2,NCC1(CC(O)=O)CCCCC1
1569-69-3,SC1CCCCC1
17796-82-6,O=C1C2C=CC=CC=2C(=O)N1SC1CCCCC1
57741-47-6,NC1C=CC2C=C(C=C(O)C=2C=1N=NC1C=CC(Cl)=CC=1C(F)(F)F)S(O)(=O)=O
85633-96-1,CC(CC(O)=O)C(=O)C1C=C(C(Cl)=CC=1)[N+]([O-])=O
763-32-6,CC(=C)CCO
1180132-17-5,CCN1CCN(CC2C=CC(N)=NC=2)CC1
155601-30-2,NC1=C(N)C=NN1CCO
1037184-07-8,CC1C=CC=C(C)C=1NC(=O)C(Cl)CCCCCl
26761-42-2,CC(C)(C)CC(C)(C)CC(O)=O
2210-24-4,C=CC(=O)NC1C=CC=CC=1
78-62-6,C[Si](C)(OCC)OCC
107551-67-7,CC(C)(C)C1C=C(CCC(O)=O)C=CC=1O
79-16-3,CNC(C)=O
927395-20-8,C[Si](C)(SCCC[Si](C)(OC)OC)C(C)(C)C
693-57-2,NCCCCCCCCCCCC(O)=O
59121-99-2,CC(C)=CCCC(C)=CC=CC(C)(O)C=C
59690-88-9,NC1C=CC=C(C=1)NC(N)=O
72828-93-4,CC1C=CC(=CC=1)NC1=CC=C(NCCC[N+](C)(C)C)C2C(=O)C3C=CC=CC=3C(=O)C1=2
6362-79-4,OS(=O)(=O)C1C=C(C=C(C=1)C(O)=O)C(O)=O
2580-78-1,NC1C2=C(C(=CC=1S(O)(=O)=O)NC1C=C(C=CC=1)S(=O)(=O)CCOS(O)(=O)=O)C(=O)C1C=CC=CC=1C2=O
59719-67-4,CC(C)C1OCCN1CCOC(=O)NCCCCCCNC(=O)OCCN1CCOC1C(C)C
6607-41-6,OC1C=CC(=CC=1)C1(C2=CC=CC=C2C(=O)N1C1C=CC=CC=1)C1C=CC(O)=CC=1
81-04-9,OS(=O)(=O)C1=CC=CC2C(=CC=CC=21)S(O)(=O)=O
32210-23-4,CC(=O)OC1CCC(CC1)C(C)(C)C
98-11-3,OS(=O)(=O)C1C=CC=CC=1
103-38-8,CC(C)CC(=O)OCC1C=CC=CC=1
823-36-9,CCC1C(=O)CCC1=O
50-00-0,C=O
5332-24-1,BrC1C=C2C=CC=CC2=NC=1
108-01-0,CN(C)CCO
61571-06-0,O=CC1CSCCC1
27871-49-4,COC(=O)C(C)O
3926-62-3,OC(=O)CCl
120-83-2,OC1C=CC(Cl)=CC=1Cl
172529-93-0,COC(=O)C(CCN1C=NC2C(Cl)=NC(N)=NC1=2)C(=O)OC
95-02-3,CC1N=C(N)C(CN)=CN=1
1732-96-3,O=C1OC(=O)C2C=C(C=CC1=2)C(=O)OCCOC(=O)C1=CC2=C(C=C1)C(=O)OC2=O
40835-18-5,CC(C=O)=CC(=O)OC
770-05-8,NCC(O)C1=CC=C(O)C=C1
179911-08-1,CC1C=CC=C(C=1)N(CC)C(=O)CC
2399-48-6,C=CC(=O)OCC1CCCO1
17526-94-2,CC1=CC=C(C=C1NC(=O)N(C)C)NC(=O)N(C)C
12270-13-2,CCN(CCO)C1C=CC(=CC=1)N=NC1SC2=CC(=CC=C2[N+]=1C)OC
1241-94-7,CCC(COP(=O)(OC1C=CC=CC=1)OC1C=CC=CC=1)CCCC
112-29-8,CCCCCCCCCCBr
15789-90-9,CC(=CC1C(C)=CCCC1(C)C)C(C)=O
115-70-8,CCC(N)(CO)CO
140-93-2,CC(C)OC(S)=S
110-43-0,CCCCCC(C)=O
20457-75-4,CCCCCCC(O)CC=CCCCCCCCC(=O)NCCCN(C)C
5763-44-0,O=C1NC(=O)C2CCCC12
770-35-4,CC(O)COC1C=CC=CC=1
92-70-6,OC1=CC2C=CC=CC=2C=C1C(O)=O
42482-06-4,CCCCCC=CCC1CC(=O)OC1=O
867-13-0,CCOC(=O)CP(=O)(OCC)OCC
303749-96-4,N(C1NN=NN=1)C1NN=NN=1
558-30-5,CC1(C)CO1
27277-00-5,CC1=CN2N=C(N)N=C2N(CCC)C1=O
7378-99-6,CCCCCCCCN(C)C
27469-60-9,FC1C=CC(=CC=1)C(C1C=CC(F)=CC=1)N1CCNCC1
108-99-6,CC1C=NC=CC=1
697-82-5,CC1C=C(C)C(C)=C(O)C=1
105-57-7,CC(OCC)OCC
93940-97-7,CC1(C)CC(CC(C)(C1)CNCCC#N)NCCC#N
3268-49-3,CSCCC=O
2425-79-8,C(OCCCCOCC1CO1)C1CO1
91-76-9,NC1=NC(=NC(N)=N1)C1C=CC=CC=1
95-47-6,CC1C=CC=CC=1C
102601-34-3,OC(CNC1CCCCC1)CS(O)(=O)=O
1888-91-1,CC(=O)N1CCCCCC1=O
227605-94-9,NS(=O)(=O)C1N=CC=CC=1OCC(F)(F)F
3618-62-0,NC1C=C(N)C(=CC=1S(O)(=O)=O)N=NC1C=C(C=CC=1O)[N+]([O-])=O
1631-25-0,O=C1C=CC(=O)N1C1CCCCC1
1247790-47-1,CC(C)CCC(C)C(C)O
3918-73-8,[O-]S(=O)(=O)CC(O)C[N+]1C=CC=CC=1
119-36-8,COC(=O)C1C=CC=CC=1O
108-39-4,CC1=CC(O)=CC=C1
7195-45-1,O=C(OCC1CO1)C1=CC=CC=C1C(=O)OCC1CO1
68083-38-5,CC1CC(=N)N(N=1)C1=CC(=CC=C1)S(O)(=O)=O
54060-92-3,COC1C=CC(=CC=1)N(C)N=CC1=[N+](C)C2C=CC=CC=2C1(C)C
100-60-7,CNC1CCCCC1
103-28-6,CC(C)C(=O)OCC1C=CC=CC=1
75-89-8,OCC(F)(F)F
98-00-0,OCC1=CC=CO1
288-88-0,C1=NNC=N1
92077-08-2,C=CCC(CC=C)=CCC1CC(=O)OC1=O
75-31-0,CC(C)N
44914-03-6,CCC(C)COC(=O)C=C
106-24-1,CC(C)=CCCC(C)=CCO
89686-69-1,CC(C)(C1CCCO1)C1CCCO1
106-79-6,COC(=O)CCCCCCCCC(=O)OC
688-74-4,CCCCOB(OCCCC)OCCCC
67-72-1,ClC(Cl)(Cl)C(Cl)(Cl)Cl
54-11-5,CN1CCCC1C1=CN=CC=C1
4303-67-7,CCCCCCCCCCCCN1C=NC=C1
71472-57-6,CC1=CC2NCCOC=2C=C1
111998-18-6,O=CCCCCC=C1CCCC1
96-97-9,[O-][N+](=O)C1C=CC(O)=C(C=1)C(O)=O
2226-96-2,CC1(C)CC(O)CC(C)(C)N1O
95-31-8,CC(C)(C)NSC1=NC2C=CC=CC=2S1
68-12-2,CN(C)C=O
21542-96-1,CCCCCCCCCCCCCCCCCCCCCCN(C)C
2935-90-2,COC(=O)CCS
612-12-4,ClCC1=CC=CC=C1CCl
60-23-1,NCCS
850997-10-3,CC1(C)CC=C(CCC=O)CC1
762-04-9,CCOP(O)OCC
27610-48-6,C(OC1=CC2C=CC=C(OCC3CO3)C=2C=C1)C1CO1
4404-43-7,OS(=O)(=O)C1=CC(=CC=C1C=CC1=CC=C(C=C1S(O)(=O)=O)NC1=NC(NC2C=CC=CC=2)=NC(=N1)N(CCO)CCO)NC1=NC(NC2C=CC=CC=2)=NC(=N1)N(CCO)CCO
108-69-0,CC1=CC(N)=CC(C)=C1
1190931-27-1,OC(=O)C(F)(F)OC1(F)OC(F)(F)OC1(F)OC(F)(F)F
81-81-2,CC(=O)CC(C1C(=O)OC2C=CC=CC=2C1=O)C1C=CC=CC=1
822-89-9,ON1C=CC=CC1=O
26567-10-2,CC1=CC(C)=C(O)C(=C1)C1=CC(C)=CC(C)=C1O
75-56-9,CC1CO1
96-67-3,NC1=CC(=CC(=C1O)S(O)(=O)=O)[N+]([O-])=O
6928-85-4,CN1CCN(N)CC1
7392-19-0,CC1(C)CCCC(C)(C=C)O1
579-75-9,COC1=CC=CC=C1C(O)=O
103-90-2,CC(=O)NC1C=CC(O)=CC=1
21573-31-9,C=CCCCCCC=O
107-20-0,O=CCCl
623-84-7,CC(=O)OCC(C)OC(C)=O
28768-32-3,C(C1C=CC(=CC=1)N(CC1CO1)CC1CO1)C1C=CC(=CC=1)N(CC1CO1)CC1CO1
58976-65-1,OC(=O)CCC(C(O)=O)N(CC(O)=O)CC(O)=O
130-14-3,OS(=O)(=O)C1=CC=CC2=CC=CC=C21
18479-58-8,CC(CCCC(C)(C)O)C=C
17265-14-4,OC(=O)CCCCCCCCC(O)=O
100-10-7,CN(C)C1C=CC(C=O)=CC=1
95-53-4,CC1C=CC=CC=1N
112-33-4,NCCCOCCOCCO
50-45-3,OC(=O)C1=CC=CC(Cl)=C1Cl
94-71-3,CCOC1C=CC=CC=1O
123-23-9,OC(=O)CCC(=O)OOC(=O)CCC(O)=O
3244-88-0,CC1C=C(C=C(C=1N)S(O)(=O)=O)C(C1C=C(C(N)=CC=1)S(O)(=O)=O)=C1C=C(C(=N)C=C1)S(O)(=O)=O
1609-86-5,CC(C)(C)N=C=O
140-31-8,NCCN1CCNCC1
123-15-9,CCCC(C)C=O
94213-67-9,CCCCCCCCC=CCCCCCCCCOC(=O)C(CC(O)=O)S(O)(=O)=O
515851-08-8,CC1C=C(C=CC=1N)NCCCN1C=NC=C1
78-83-1,CC(C)CO
849727-62-4,CC1N=C2C(=O)CC=CN2C(=O)C=1CCCl
156572-81-5,CCCCCCCCCCCC(=O)OC(C)CS(O)(=O)=O
1074-82-4,O=C1NC(=O)C2C=CC=CC1=2
124-28-7,CCCCCCCCCCCCCCCCCCN(C)C
87787-67-5,CC(C)(C)NCCOCCO
111-57-9,CCCCCCCCCCCCCCCCCC(=O)NCCO
598-21-0,O=C(Br)CBr
99-99-0,CC1=CC=C(C=C1)[N+]([O-])=O
3047-32-3,CCC1(CO)COC1
78-27-3,C#CC1(O)CCCCC1
598-55-0,COC(N)=O
108-24-7,CC(=O)OC(C)=O
553-86-6,O=C1CC2=CC=CC=C2O1
105-13-5,COC1C=CC(CO)=CC=1
102-69-2,CCCN(CCC)CCC
7328-91-8,CC(C)(CN)CN
530-62-1,O=C(N1C=NC=C1)N1C=NC=C1
79-92-5,CC1(C)C2CC(CC2)C1=C
111-81-9,COC(=O)CCCCCCCCC=C
23996-53-4,N#CCCN1C=NC=C1
77-47-4,ClC1(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl
69852-45-5,CN(C)CCCNCCC#N
59-67-6,OC(=O)C1C=NC=CC=1
1739-84-0,CC1=NC=CN1C
59354-78-8,CC(C)(C)CCCCC(O)=O
352-93-2,CCSCC
638-49-3,CCCCCOC=O
101-50-8,NC1C=CC(=CC=1S(O)(=O)=O)N=NC1C=CC(=CC=1)S(O)(=O)=O
1016636-76-2,CC1=C(Br)C(=O)N(C2CCCC2)C2=NC(Cl)=NC=C21
2487-90-3,CO[SiH](OC)OC
96-34-4,COC(=O)CCl
109-76-2,NCCCN
619-67-0,NNC1C=CC(=CC=1)C(O)=O
107-13-1,C=CC#N
4731-53-7,CCCCCCCCP(CCCCCCCC)CCCCCCCC
110-44-1,CC=CC=CC(O)=O
212652-59-0,C=CS(=O)(=O)CCOCCNC1N=C(F)N=C(NC2C=C(C(=CC=2)N=NC2=C(N)C(=CC3=CC(=CC(O)=C32)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O)N=1
95-16-9,C1=NC2=CC=CC=C2S1
75-98-9,CC(C)(C)C(O)=O
6740-87-0,CN=C(C1=CC=CC=C1Cl)C1(O)CCCC1
1247712-63-5,COC(=O)C1=CC(CCl)=NN1C1=NC=CC=C1Cl
64381-99-3,CCN(CC)c1cc2oc3cc(ccc3c(c2cc1)C1C=CC=CC=1C(O)=O)N(CC)CC
98-82-8,CC(C)C1C=CC=CC=1
34690-00-1,OP(O)(=O)CN(CCCCCCN(CP(O)(O)=O)CP(O)(O)=O)CCCCCCN(CP(O)(O)=O)CP(O)(O)=O
1128026-41-4,C[Si](C)(SCCC[Si](OC)(OC)OC)C(C)(C)C
936-49-2,C1CN=C(N1)C1C=CC=CC=1
53770-52-8,CC(C1=CC=CC=C1)C1=CC(C(O)=O)=C(O)C(=C1)C(C)C1=CC=CC=C1
40908-37-0,CC(=O)NC1CC(C)(C)NC(C)(C)C1
7182-21-0,CC1=COC2C=CC(O)=CC=21
624-92-0,CSSC
13074-65-2,CCCCCCC1CCCC1=O
108-18-9,CC(C)NC(C)C
70049-77-3,NS(=O)(=O)C1C=C(C=CC=1Cl)C(=O)Cl
88-44-8,CC1C=C(C(N)=CC=1)S(O)(=O)=O
3425-89-6,CC1CC2C(CC=1)C(=O)OC2=O
84145-27-7,CS(=O)(=O)OCC1COC(CN2C=NC=C2)(O1)C1C=CC(Cl)=CC=1Cl
122-20-3,CC(O)CN(CC(C)O)CC(C)O
909782-35-0,CCN(CCCNC1N=C(NC2C=CC(=CC=2)S(=O)(=O)NC2C=CC=C3C=CC(=NC3=2)C2C(=O)C3C(=C(Cl)C(Cl)=C(Cl)C=3Cl)C2=O)N=C(NCCCN(CC)CC)N=1)CC
21806-61-1,O=S1(=O)C=CCO1
3030-47-5,CN(CCN(C)C)CCN(C)C
460-00-4,FC1=CC=C(Br)C=C1
15894-70-9,N=C(NC#N)NCCCCCCNC(=N)NC#N
112-59-4,CCCCCCOCCOCCO
86261-90-7,CC(=C)C(=O)OCCN1CCNC1=O
445-03-4,NC1C=CC(Cl)=CC=1C(F)(F)F
79-31-2,CC(C)C(O)=O
97-99-4,OCC1CCCO1
2540-36-5,CC(C)CCOC(S)=S
865-49-6,ClC(Cl)Cl
35836-73-8,CC1(C)C2CC1CC=C2CCO
106649-95-0,NS(=O)(=O)NC(=N)CCCl
1897-45-6,N#CC1C(Cl)=C(Cl)C(Cl)=C(C#N)C=1Cl
74227-35-3,C1=CC(=CC=C1S(C1C=CC=CC=1)C1C=CC=CC=1)SC1C=CC(=CC=1)S(C1C=CC=CC=1)C1C=CC=CC=1
92-74-0,CCOC1C=CC=CC=1NC(=O)C1C=C2C=CC=CC2=CC=1O
42373-04-6,CN1C(=C(N=NC2SC=C[N+]=2C)C2C=CC=CC1=2)C1C=CC=CC=1
846023-54-9,CN1CCN(CCCOC2C=C(C=CC=2OC)[N+]([O-])=O)CC1
85261-19-4,CCCCCCCCC(=O)N(C)CC(O)C(O)C(O)C(O)CO
63469-23-8,CN(C)CCCN(CC(C)O)CC(C)O
693-23-2,OC(=O)CCCCCCCCCCC(O)=O
90-43-7,OC1C=CC=CC=1C1C=CC=CC=1
57453-97-1,CCCCCC(C)(CC)C(O)=O
109-74-0,CCCC#N
3248-91-7,CC1=CC(C=CC1=N)=C(C1=CC(C)=C(N)C=C1)C1=CC(C)=C(N)C=C1
75-66-1,CC(C)(C)S
5393-81-7,CCCCCCCCC(O)C(O)=O
1742-79-6,CC(=O)ON1C=CC=CC1=O
84434-51-5,OS(=O)(=O)C1=CC(=C(C=C1)NC1N=C(NCCNC2C=CC3N=C4C(OC=3C=2S(O)(=O)=O)=C(Cl)C2=NC3C=CC(NCCNC5N=C(Cl)N=C(NC6=CC=C(C=C6S(O)(=O)=O)S(O)(=O)=O)N=5)=C(C=3OC2=C4Cl)S(O)(=O)=O)N=C(Cl)N=1)S(O)(=O)=O
105-45-3,CC(=O)CC(=O)OC
97-00-7,[O-][N+](=O)C1C=C(C=CC=1Cl)[N+]([O-])=O
75535-16-9,C[N+]1=C(C=CC2C=CC(=CC=2)N(CC)CC)C(C)(C)C2C=CC=CC1=2
79-06-1,C=CC(N)=O
120-71-8,CC1C=C(N)C(=CC=1)OC
2736-23-4,NS(=O)(=O)C1C=C(C(O)=O)C(Cl)=CC=1Cl
7396-58-9,CN(CCCCCCCCCC)CCCCCCCCCC
96-18-4,ClC(CCl)CCl
36060-61-4,CCCCCCCC1=NCCN1CCO
6334-18-5,O=CC1C=CC=C(Cl)C=1Cl
77-93-0,CCOC(=O)C(O)(CC(=O)OCC)CC(=O)OCC
41317-15-1,CC1=CC(=CC=C1NC1C=CC=CC=1)OC
1003-14-1,CCCC1CO1
159939-85-2,NC1C=C(C=CC=1N)C(C1=CC(Cl)=CC=C1)N1C=NC=C1
36653-82-4,CCCCCCCCCCCCCCCCO
34140-91-5,CCCCCCCCC=CCCCCCCCCNCCCN
93-13-0,COC1C=CC=CC=1NCS(O)(=O)=O
67-64-1,CC(C)=O
88-60-8,CC1C=CC(=C(O)C=1)C(C)(C)C
1929-82-4,ClC1=CC=CC(=N1)C(Cl)(Cl)Cl
58353-68-7,CCCCCCCCC=CCCCCCCCCNC(=O)CC(C(O)=O)S(O)(=O)=O
99-86-5,CC1CCC(=CC=1)C(C)C
89923-62-6,CCC(=O)NC1C=C(C=CC=1)NC1C=C(C(N)=C2C=1C(=O)C1C=CC=CC=1C2=O)S(O)(=O)=O
3179-80-4,CCCCCCCCCCCC(=O)NCCCN(C)C
1559-34-8,CCCCOCCOCCOCCOCCO
28443-50-7,NC1C=CC(Cl)=CC=1O
124-09-4,NCCCCCCN
123-35-3,CC(C)=CCCC(=C)C=C
910030-59-0,COC1C=C(C(=CC=1)N=NC1C=C(N=NC2C=CC(=CC=2S(O)(=O)=O)S(=O)(=O)CCOS(O)(=O)=O)C(N)=C(N=NC2C=CC(=CC=2S(O)(=O)=O)S(=O)(=O)CCOS(O)(=O)=O)C=1N)S(O)(=O)=O
1643-20-5,CCCCCCCCCCCC[N+](C)(C)[O-]
593-56-6,CON
139147-73-2,Cl[Si](Cl)(C1CCCC1)C1CCCC1
624-89-5,CCSC
13254-34-7,CC(C)CCCC(C)(C)O
2051-78-7,CCCC(=O)OCC=C
877-24-7,OC(=O)C1C=CC=CC=1C(O)=O
111304-31-5,CC(=O)C(=CC1C=CC=CC=1[N+]([O-])=O)C(=O)OC
74-95-3,BrCBr
112-00-5,CCCCCCCCCCCC[N+](C)(C)C
2807-30-9,CCCOCCO
1609-66-1,CCC(=O)N(C1CCNCC1)C1C=CC=CC=1
111-48-8,OCCSCCO
13304-62-6,C=CC(=O)NCC1C=CC=CC=1
544-01-4,CC(C)CCOCCC(C)C
42774-15-2,CC1(C)CC(CC(C)(C)N1)NC(=O)C1=CC(=CC=C1)C(=O)NC1CC(C)(C)NC(C)(C)C1
54253-62-2,CS(O)(=O)=O
97-88-1,CC(=C)C(=O)OCCCC
16545-00-9,CCN(CCOC(=O)CCCCC(=O)OCCN(CC)CC)CC
110-73-6,CCNCCO
3371-33-3,CC(CC1C=CC(O)=CC=1)NCC(=O)C1C=C(O)C=C(O)C=1
110-80-5,CCOCCO
328-50-7,OC(=O)CCC(=O)C(O)=O
37630-52-7,COC1C=C(C=C(C#N)C(O)=O)C=CC=1OC
297132-04-8,C=CC(=O)OCCCCOC(=O)OC1C=CC(=CC=1)C(O)=O
28407-37-6,NC1C=C(C=C2C=C(C(N=NC3C=CC(=CC=3O)C3=CC(O)=C(C=C3)N=NC3C(=CC4C=C(C=C(N)C=4C=3O)S(O)(=O)=O)S(O)(=O)=O)=C(O)C=12)S(O)(=O)=O)S(O)(=O)=O
4724-48-5,CCCCCCCCP(O)(O)=O
4170-30-3,CC=CC=O
66415-55-2,C=COCCCN
61358-25-6,CC(C)(C)C1C=CC(=CC=1)[I+]C1C=CC(=CC=1)C(C)(C)C
68134-38-3,CC1C=CC(=CC=1)N(C)N=CC1=[N+](C)C2C=CC=CC=2C1(C)C
6864-37-5,CC1CC(CC2CC(C)C(N)CC2)CCC1N
51202-86-9,COC1C=CC(C=C2N=C(OC2=O)C2C=CC(=CC=2)C2=NC(=CC3C=CC(=CC=3)OC)C(=O)O2)=CC=1
288-32-4,C1NC=CN=1
5614-37-9,COC1CCCC1
130-13-2,NC1=CC=C(C2=CC=CC=C21)S(O)(=O)=O
1762-95-4,N#CS
109-92-2,CCOC=C
75-65-0,CC(C)(C)O
84522-34-9,CC1=CN=C(C=N1)C(O)=NCCC1C=CC(=CC=1)S(N)(=O)=O
94-28-0,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CCCC)CC
72968-81-1,CC1C=CC(=CC=1)S(=O)(=O)OC1C=CC(=CC=1)N=NC1=CC=C(N=NC2C=CC(=CC=2)NC2C=CC(=CC=2S(O)(=O)=O)[N+]([O-])=O)C2=CC=C(C=C12)S(O)(=O)=O
542-05-2,OC(=O)CC(=O)CC(O)=O
961-69-3,CC(CC(=O)OCC)=NC(C(O)=O)C1C=CC=CC=1
27619-97-2,OS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
4635-59-0,O=C(Cl)CCCCl
17625-03-5,OC(=O)C1=CC(=CC=C1)S(O)(=O)=O
106-20-7,CCCCC(CNCC(CCCC)CC)CC
41098-56-0,CCN(CC)C1=NC(NC2C=C(C(C=CC3C=CC(=CC=3S(O)(=O)=O)NC3=NC(=NC(NC4C=C(C=CC=4S(O)(=O)=O)S(O)(=O)=O)=N3)N(CC)CC)=CC=2)S(O)(=O)=O)=NC(NC2C=C(C=CC=2S(O)(=O)=O)S(O)(=O)=O)=N1
19344-29-7,OCCNCCCO
14782-75-3,CC(=O)CC(=O)OCC
3001-63-6,CCCCCCCCCCCCCCCCCC[N+](C)(C)CC(O)CCl
1118-92-9,CCCCCCCC(=O)N(C)C
13822-56-5,CO[Si](CCCN)(OC)OC
919-94-8,CC(C)(CC)OCC
589-98-0,CCCCCC(O)CC
1111-78-0,NC(O)=O
156-60-5,ClC=CCl
106-58-1,CN1CCN(C)CC1
156653-67-7,CC1C(N=NC2C=C(C=CC=2S(O)(=O)=O)NC2N=C(NC3C=CC(=CC=3)S(=O)(=O)CCOS(O)(=O)=O)N=C(Cl)N=2)C(=O)N(CC)C(=O)C=1C(N)=O
20241-76-3,[O-][N+](=O)C1C=CC(O)=C2C=1C(=O)C1C(C2=O)=C(O)C=CC=1NC1C=CC=CC=1
123-86-4,CCCCOC(C)=O
6805-41-0,CC1(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(O)=O)C(C)(CO)C5CCC4(C)C3(C)CC(O)C2(CO)C(OC(C)=O)C1OC(=O)C(C)=CC
4252-78-2,O=C(CCl)C1C=CC(Cl)=CC=1Cl
40722-73-4,O=P1(Cl)OCCCN1CCCl
1170315-90-8,CC(CCC)=NO[Si](ON=C(C)CCC)(ON=C(C)CCC)C1C=CC=CC=1
165252-70-0,CNC(NCC1COCC1)=N[N+]([O-])=O
2785-87-7,CCCC1=CC(OC)=C(O)C=C1
98-92-0,NC(=O)C1C=NC=CC=1
3195-78-6,CC(=O)N(C)C=C
77-75-8,CCC(C)(O)C#C
62-23-7,[O-][N+](=O)C1C=CC(=CC=1)C(O)=O
18912-80-6,CC(C)COCCOCCO
2210-25-5,CC(C)NC(=O)C=C
122009-11-4,CC(=CCP(=O)(OCC)OCC)C(=O)OCC
128286-13-5,CC(C)C1OCC(CO1)C(=O)NC1C(I)=C(C(=O)Cl)C(I)=C(C(=O)Cl)C=1I
1908-87-8,CN1CCSC1=S
98-59-9,CC1=CC=C(C=C1)S(=O)(=O)Cl
188416-34-4,CC(C1N=CN=CC=1F)C(O)(CN1C=NC=N1)C1=CC=C(F)C=C1F
61597-98-6,CC(C)C1CCC(C)CC1OC(=O)C(C)O
3734-33-6,CC1C=CC=C(C)C=1NC(=O)C[N+](CC1C=CC=CC=1)(CC)CC
504-29-0,NC1=CC=CC=N1
123-03-5,CCCCCCCCCCCCCCCC[N+]1C=CC=CC=1
106-78-5,O=C(CCl)OCCOCCOC(=O)CCl
106-42-3,CC1C=CC(C)=CC=1
554-62-1,CCCCCCCCCCCCCCC(O)C(O)C(N)CO
28178-42-9,CC(C)C1=CC=CC(C(C)C)=C1N=C=O
371-41-5,OC1=CC=C(F)C=C1
106185-75-5,CC1=CCC(CC=C(CO)CC)C1(C)C
45738-97-4,O=C1N=CNC2N=CNC=21
7747-35-5,CCC12COCN1COC2
122-98-5,OCCNC1C=CC=CC=1
17852-52-7,NNC1C=CC(=CC=1)S(N)(=O)=O
111-18-2,CN(C)CCCCCCN(C)C
6156-18-9,NS(=O)(=O)C1C=CC(=CC=1)NC(=S)NC1C=CC(F)=CC=1
103041-38-9,CCOC(=O)CCNC1=CC=CC=N1
96-48-0,O=C1CCCO1
108-45-2,NC1=CC(N)=CC=C1
15520-05-5,CCCCCCCCN(CCO)CCO
1445-45-0,CC(OC)(OC)OC
3943-89-3,CCOC(=O)C1C=CC(O)=C(O)C=1
3088-31-1,CCCCCCCCCCCCOCCOCCOS(O)(=O)=O
