Molecule name,RowID,Original_SMILES,Error
Molecule_1549,1549,[Na+].[Na+].[O-]P([O-])(O)=O, Inorganic
Molecule_1559,1559,[Mg+2].[O-]P([O-])(O)=O, Inorganic
Molecule_1563,1563,[Na+].[Na+].[O-]S([O-])(=O)=O, Inorganic
Molecule_1605,1605,[Si]#[Fe] |^1:0|, Inorganic
Molecule_1621,1621,[Na+].[I-], Inorganic
Molecule_1629,1629,[Cl-].[Cs+], Inorganic
Molecule_1642,1642,[Na+].[Na+].[O-][Se]([O-])(=O)=O, Inorganic
Molecule_1658,1658,[Ca+2].[O-]S(=O)(=O)[S-], Inorganic
Molecule_1670,1670,[Na+].[O-][PH2]=O, Inorganic
Molecule_1674,1674,[Ag], Inorganic
Molecule_1680,1680,[Al+3].[O-]B([O-])[O-], Inorganic
Molecule_1697,1697,[O-2].[Fe+2], Inorganic
Molecule_1700,1700,[Na+].[O-]P(O)(O)=O, Inorganic
Molecule_1711,1711,[Hf], Inorganic
Molecule_1775,1775,[SiH4], Inorganic
Molecule_1790,1790,[O-2].[O-2].[O-2].[O-2].[K+].[Re+7], Inorganic
Molecule_1811,1811,[S-2].[Cu+2], Inorganic
Molecule_1814,1814,[Na+].[Al+3].[O-][Si]([O-])=O.[O-][Si]([O-])=O, Inorganic
Molecule_1824,1824,[Cu]S[Cu], Inorganic
Molecule_1837,1837,[Na+].[Cl-], Inorganic
Molecule_1846,1846,[Cl-].[K+], Inorganic
Molecule_1874,1874,[Pb+2].[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_1878,1878,[OH-].[K+].[Zn+2].[Zn+2].[O-][Cr]([O-])(=O)=O.[O-][Cr]([O-])(=O)=O, Inorganic
Molecule_1893,1893,[Cl-].[Cl-].[Cl-].[Cl-].[Hf+4], Inorganic
Molecule_1917,1917,[K+].[O-][Si](O)=O, Inorganic
Molecule_1920,1920,O=[Fe]O[Fe]=O, Inorganic
Molecule_1925,1925,[Na+].[Na+].[O-]S(=O)(=O)OOS([O-])(=O)=O, Inorganic
Molecule_1927,1927,[Na+].[Na+].[O-]S([O-])=O, Inorganic
Molecule_1929,1929,[NH4+].[NH4+].[O-]S(=O)(=O)OOS([O-])(=O)=O, Inorganic
Molecule_1935,1935,[NH4+].[NH4+].[O-]S([O-])(=O)=O, Inorganic
Molecule_1938,1938,[Ca+2].[O-]Cl.[O-]Cl, Inorganic
Molecule_567,567,, Failed parsing
Molecule_628,628,, Failed parsing
Molecule_636,636,, Failed parsing
Molecule_736,736,, Failed parsing
Molecule_746,746,, Failed parsing
Molecule_889,889,, Failed parsing
Molecule_946,946,, Failed parsing
Molecule_1113,1113,, Failed parsing
Molecule_1252,1252,, Failed parsing
Molecule_1300,1300,, Failed parsing
Molecule_1301,1301,, Failed parsing
Molecule_1360,1360,, Failed parsing
Molecule_1426,1426,, Failed parsing
Molecule_1456,1456,, Failed parsing
Molecule_1537,1537,, Failed parsing
