Molecule name,Salt_Solvent_ID
Molecule_1536,0
Molecule_1537,0
Molecule_1538,0
Molecule_1539,0
Molecule_1540,0
Molecule_1541,0
Molecule_1542,0
Molecule_1543,560
Molecule_1544,0
Molecule_1545,0
Molecule_1546,0
Molecule_1548,0
Molecule_1549,0
Molecule_1550,550
Molecule_1551,0
Molecule_1552,270
Molecule_1553,0
Molecule_1554,290
Molecule_1555,300
Molecule_1556,0
Molecule_1557,190
Molecule_1558,0
Molecule_1560,0
Molecule_1561,0
Molecule_1562,290
Molecule_1563,0
Molecule_1564,120
Molecule_1566,0
Molecule_1567,0
Molecule_1568,0
Molecule_1569,0
Molecule_1570,170
Molecule_1571,0
Molecule_1572,0
Molecule_1573,110
Molecule_1574,0
Molecule_1575,0
Molecule_1576,0
Molecule_1577,2042
Molecule_1578,0
Molecule_1579,190
Molecule_1582,0
Molecule_1583,0
Molecule_1584,0
Molecule_1585,0
Molecule_1586,0
Molecule_1589,0
Molecule_1590,0
Molecule_1591,170
Molecule_1592,2242
Molecule_1593,110
Molecule_1595,110
Molecule_1596,0
Molecule_1597,225
Molecule_1598,0
Molecule_1599,0
Molecule_1601,460
Molecule_1602,0
Molecule_1603,0
Molecule_1604,0
Molecule_1605,0
Molecule_1606,0
Molecule_1608,0
Molecule_1609,0
Molecule_1611,0
Molecule_1612,0
Molecule_1613,0
Molecule_1615,110
Molecule_1616,0
Molecule_1618,0
Molecule_1619,0
Molecule_1620,0
Molecule_1622,0
Molecule_1623,170
Molecule_1624,0
Molecule_1625,0
Molecule_1626,0
Molecule_1627,2242
Molecule_1628,0
Molecule_1629,0
Molecule_1630,0
Molecule_1631,0
Molecule_1632,110
Molecule_1633,0
Molecule_1634,0
Molecule_1635,0
Molecule_1636,0
Molecule_1637,0
Molecule_1638,110
Molecule_1639,0
Molecule_1640,2041
Molecule_1642,0
Molecule_1644,70
Molecule_1645,0
Molecule_1646,0
Molecule_1648,0
Molecule_1649,0
Molecule_1651,0
Molecule_1652,0
Molecule_1653,0
Molecule_1654,0
Molecule_1655,0
Molecule_1656,0
Molecule_1659,0
Molecule_1660,0
Molecule_1661,0
Molecule_1662,0
Molecule_1663,110
Molecule_1664,0
Molecule_1665,110
Molecule_1666,110
Molecule_1667,0
Molecule_1668,0
Molecule_1669,0
Molecule_1670,0
Molecule_1671,240
Molecule_1672,0
Molecule_1673,2101
Molecule_1674,70
Molecule_1675,0
Molecule_1676,0
